module	address	old_name	new_name	kind	basis	rom_rtti	danger_old_still_live_on_main	port_at_address	main_at_address	n_files	port_files
arm9	0x0203ab8c	_ZN21ExtendingMeshColliderC1Ev	_ZN14dBgW_KcMbgSclYC1Ev	mangled	one main-only spelling of the same kind	-	-	_ZN21ExtendingMeshColliderC1Ev	_ZN14dBgW_KcMbgSclYC1Ev	3	port/hal/actor_classes_ov045.cpp;port/hal/w2_emc_seat.cpp;port/slice_w1l4.txt
arm9	0x0203ac1c	func_0203ac1c	_ZN8dM3dGSphD2Ev	func	the one main-only spelling at the address	-	-	func_0203ac1c	_ZN8dM3dGSphD2Ev	1	port/slice_gate16.txt
arm9	0x0203ac2c	func_0203ac2c	_ZN8dM3dGSphD0Ev	func	the one main-only spelling at the address	-	-	func_0203ac2c	_ZN8dM3dGSphD0Ev	2	port/hal/meshcollider_dtor_seat.cpp;port/slice_w1l4.txt
arm9	0x0203ac50	func_0203ac50	_ZN8dM3dGSphD1Ev	func	the one main-only spelling at the address	-	-	func_0203ac50	_ZN8dM3dGSphD1Ev	2	port/hal/meshcollider_dtor_seat.cpp;port/slice_gate10.txt
arm9	0x0203ac60	func_0203ac60	_ZN8dM3dGSphC1Ev	func	the one main-only spelling at the address	-	-	func_0203ac60	_ZN8dM3dGSphC1Ev	1	port/slice_gate10.txt
arm9	0x0203ac70	func_0203ac70	_ZN8dM3dGSphC2Ev	func	the one main-only spelling at the address	-	-	func_0203ac70	_ZN8dM3dGSphC2Ev	1	port/slice_gate10.txt
arm9	0x0203b4ac	_ZN9ActorBase9SceneNode5ResetEv	_ZN7fBase_c9SceneNode5ResetEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase9SceneNode5ResetEv	_ZN7fBase_c9SceneNode5ResetEv	1	port/slice_gate9.txt
arm9	0x0203b4c4	_ZN9ActorBase9SceneNodeC1Ev	_ZN7fBase_c9SceneNodeC1Ev	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase9SceneNodeC1Ev	_ZN7fBase_c9SceneNodeC1Ev	2	port/hal/actor_vtables.cpp;port/slice_gate9.txt
arm9	0x0203c6ac	_ZN9SolidHeap9VAllocateEjj	_ZN9SolidHeap9VAllocateEji	mangled	one main-only spelling of the same kind	-	-	_ZN9SolidHeap9VAllocateEjj	_ZN9SolidHeap9VAllocateEji	1	port/slice_gate16.txt
arm9	0x0203caac	_ZN4HeapC1EPvjP4Heap	_ZN4HeapC2EPvjPS_	mangled	one main-only spelling of the same kind	-	-	_ZN4HeapC1EPvjP4Heap	_ZN4HeapC2EPvjPS_	4	port/hal/heap_vtable.cpp;port/hal/level_change.cpp;port/hal/lk4_eh_dtor_seat.cpp;port/slice_gate3a.txt
arm9	0x02043444	_ZN9ActorBasenwEj	_ZN7fBase_cnwEj	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBasenwEj	_ZN7fBase_cnwEj	17	port/hal/actor_classes_intro.cpp;port/hal/actor_classes_ov034.cpp;port/hal/actor_classes_ov073.cpp;port/hal/scene_mg_curling2.cpp;port/ov094_syms.txt;port/slice_gate9.txt;port/slice_smb.txt;port/slice_w6f.txt;port/slice_w9a.txt;port/tests/smoke_player.cpp;port/tests/walk_window.cpp;port/unmatched/ChainChomp_Spawn_hostcopy.cpp;port/unmatched/MgCup_Factory.cpp;port/unmatched/MgRoulette_Factory.cpp;port/unmatched/MgTrampolineTerror_Factory.cpp;port/unmatched/ShutterBob_Spawn_hostcopy.cpp;port/unmatched/UnchainedChomp_Behavior.cpp
arm9	0x02043494	_ZN9ActorBase13OnHeapCreatedEv	_ZN7fBase_c13OnHeapCreatedEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase13OnHeapCreatedEv	_ZN7fBase_c13OnHeapCreatedEv	2	port/hal/scene_boot.cpp;port/slice_gate9.txt
arm9	0x0204349c	_ZN9ActorBase9Virtual38Ejj	_ZN7fBase_c9Virtual38Ejj	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase9Virtual38Ejj	_ZN7fBase_c9Virtual38Ejj	3	port/hal/lk4_solidheap_seat.cpp;port/ov094_syms.txt;port/slice_gate16.txt
arm9	0x0204357c	_ZN9ActorBase9Virtual34Ejj	_ZN7fBase_c9Virtual34Ejj	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase9Virtual34Ejj	_ZN7fBase_c9Virtual34Ejj	5	port/hal/lk4_solidheap_seat.cpp;port/hal/scene_boot.cpp;port/hal/stage_bridges.cpp;port/ov094_syms.txt;port/slice_gate16.txt
arm9	0x02043824	_ZN9ActorBase18MarkForDestructionEv	_ZN7fBase_c18MarkForDestructionEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase18MarkForDestructionEv	_ZN7fBase_c18MarkForDestructionEv	30	port/faces_adjudicated.txt;port/hal/actor_classes_ov030.cpp;port/hal/actor_classes_ov034.cpp;port/hal/actor_classes_ov091.cpp;port/hal/cxx_aliases.cpp;port/hal/editor_channel.cpp;port/hal/level_change.cpp;port/hal/method_faces.cpp;port/hal/stage_bridges.cpp;port/ov094_syms.txt;port/slice_gate10.txt;port/slice_ov096.txt;port/slice_w9harvest.txt;port/stage_lifecycle_map.txt;port/tools/aritycheck.py;port/tools/aritycheck_receiver_baseline.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/Boo_InitResources.c;port/unmatched/BulletBill_Behavior.cpp;port/unmatched/Fish_Behavior.cpp;port/unmatched/Klepto_StateDispatch.cpp;port/unmatched/MrI_StateMains.cpp;port/unmatched/Ov060_StateDispatch.cpp;port/unmatched/Ov064Gate178_States.cpp;port/unmatched/Ov089_StateDispatch.cpp;port/unmatched/Ov091_HostSites.cpp;port/unmatched/PowerStar_KingGuards.cpp;port/unmatched/Snowman_InitResources.cpp;port/unmatched/SoundObject_Behavior.cpp;port/unmatched/Unagi_StateDispatch.cpp
arm9	0x02043ac0	_ZN9ActorBase16OnPendingDestroyEv	_ZN7fBase_c16OnPendingDestroyEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase16OnPendingDestroyEv	_ZN7fBase_c16OnPendingDestroyEv	5	port/hal/actor_classes_ccm.cpp;port/hal/actor_classes_ov031_w10.cpp;port/hal/actor_classes_ov044.cpp;port/hal/scene_link100_base_faces.cpp;port/slice_gate9.txt
arm9	0x02043ac4	_ZN9ActorBase11AfterRenderEj	_ZN7fBase_c11AfterRenderEj	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase11AfterRenderEj	_ZN7fBase_c11AfterRenderEj	4	port/actorbase_slots_ruling.txt;port/hal/method_faces.cpp;port/slice_gate9.txt;port/unmatched/MgJump2_Faces.cpp
arm9	0x02043ac8	_ZN9ActorBase12BeforeRenderEv	_ZN7fBase_c12BeforeRenderEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase12BeforeRenderEv	_ZN7fBase_c12BeforeRenderEv	4	port/faces_adjudicated.txt;port/hal/method_faces.cpp;port/hal/w2_dtor_heads.cpp;port/slice_gate9.txt
arm9	0x02043af0	_ZN9ActorBase6RenderEv	_ZN7fBase_c6RenderEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase6RenderEv	_ZN7fBase_c6RenderEv	7	port/hal/actor_classes_ov022_w3e.cpp;port/hal/actor_classes_ov058.cpp;port/hal/scene_link100_base_faces.cpp;port/ov058_syms.txt;port/slice_gate20.txt;port/slice_gate211.txt;port/slice_gate89.txt
arm9	0x02043af8	_ZN9ActorBase13AfterBehaviorEj	_ZN7fBase_c13AfterBehaviorEj	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase13AfterBehaviorEj	_ZN7fBase_c13AfterBehaviorEj	4	port/actorbase_slots_ruling.txt;port/hal/method_faces.cpp;port/slice_gate9.txt;port/tools/vtspan.py
arm9	0x02043afc	_ZN9ActorBase14BeforeBehaviorEv	_ZN7fBase_c14BeforeBehaviorEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase14BeforeBehaviorEv	_ZN7fBase_c14BeforeBehaviorEv	3	port/faces_adjudicated.txt;port/hal/method_faces.cpp;port/slice_gate9.txt
arm9	0x02043b24	_ZN9ActorBase8BehaviorEv	_ZN7fBase_c8BehaviorEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase8BehaviorEv	_ZN7fBase_c8BehaviorEv	4	port/hal/actor_classes_ov031_w10.cpp;port/hal/actor_classes_ov044.cpp;port/slice_gate59.txt;port/slice_gate89.txt
arm9	0x02043b2c	_ZN9ActorBase21AfterCleanupResourcesEj	_ZN7fBase_c21AfterCleanupResourcesEj	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase21AfterCleanupResourcesEj	_ZN7fBase_c21AfterCleanupResourcesEj	7	port/CMakeLists.txt;port/actorbase_slots_ruling.txt;port/hal/actor_vtables.cpp;port/hal/cxxname_bridge.cpp;port/hal/method_faces.cpp;port/tools/aritycheck_receiver_baseline.txt;port/unmatched/ActorBase_AfterCleanupResources.cpp
arm9	0x02043bac	_ZN9ActorBase22BeforeCleanupResourcesEv	_ZN7fBase_c22BeforeCleanupResourcesEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase22BeforeCleanupResourcesEv	_ZN7fBase_c22BeforeCleanupResourcesEv	5	port/actorbase_slots_ruling.txt;port/faces_adjudicated.txt;port/hal/method_faces.cpp;port/hal/w2_dtor_heads.cpp;port/slice_gate9.txt
arm9	0x02043bf0	_ZN9ActorBase16CleanupResourcesEv	_ZN7fBase_c16CleanupResourcesEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase16CleanupResourcesEv	_ZN7fBase_c16CleanupResourcesEv	2	port/slice_gate20.txt;port/slice_gate89.txt
arm9	0x02043bf8	_ZN9ActorBase18AfterInitResourcesEj	_ZN7fBase_c18AfterInitResourcesEj	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase18AfterInitResourcesEj	_ZN7fBase_c18AfterInitResourcesEj	1	port/slice_gate9.txt
arm9	0x02043c78	_ZN9ActorBase19BeforeInitResourcesEv	_ZN7fBase_c19BeforeInitResourcesEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase19BeforeInitResourcesEv	_ZN7fBase_c19BeforeInitResourcesEv	3	port/faces_adjudicated.txt;port/hal/level_boot.cpp;port/slice_gate9.txt
arm9	0x02043c80	_ZN9ActorBase13InitResourcesEv	_ZN7fBase_c13InitResourcesEv	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase13InitResourcesEv	_ZN7fBase_c13InitResourcesEv	5	port/hal/actor_base_tables_ov002.cpp;port/hal/actor_classes_ccm.cpp;port/hal/actor_classes_star.cpp;port/hal/scene_actor_faces.cpp;port/slice_gate89.txt
arm9	0x02043c88	_ZN9ActorBase7ProcessEMS_FivEMS_FbvEMS_FvjE	_ZN7fBase_c7ProcessEMS_FivEMS_FbvEMS_FvjE	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBase7ProcessEMS_FivEMS_FbvEMS_FvjE	_ZN7fBase_c7ProcessEMS_FivEMS_FbvEMS_FvjE	4	port/arm9_frontier.txt;port/slice_gate10.txt;port/slice_w1l1.txt;port/tools/hostgen.py
arm9	0x02043d48	_ZN9ActorBaseD2Ev	_ZN7fBase_cD2Ev	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBaseD2Ev	_ZN7fBase_cD2Ev	3	port/hal/w2_dtor_heads.cpp;port/slice_gate13.txt;port/tools/inferred_stub_adjudicated.txt
arm9	0x02043d78	_ZN9ActorBaseD0Ev	_ZN7fBase_cD0Ev	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBaseD0Ev	_ZN7fBase_cD0Ev	2	port/hal/dtor_seats_base.cpp;port/slice_gate13.txt
arm9	0x02043dbc	_ZN9ActorBaseD1Ev	_ZN7fBase_cD1Ev	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBaseD1Ev	_ZN7fBase_cD1Ev	2	port/hal/dtor_seats_base.cpp;port/slice_gate13.txt
arm9	0x02043dec	_ZN9ActorBaseC1Ev	_ZN7fBase_cC2Ev	mangled	one main-only spelling of the same kind	-	-	_ZN9ActorBaseC1Ev	_ZN7fBase_cC2Ev	6	port/hal/actor_vtables.cpp;port/hal/editor_channel.cpp;port/mg_fanout_costs.txt;port/slice_mga361.txt;port/unmatched/MgCup_Factory.cpp;port/unmatched/MgRoulette_Factory.cpp
arm9	0x020440e8	func_020440e8	_ZN11fLiNdBaPr_cD1Ev	func	the one main-only spelling at the address	-	-	func_020440e8	_ZN11fLiNdBaPr_cD1Ev	3	port/hal/dtor_seats_base.cpp;port/slice_gate13.txt;port/unmatched/func_02043fdc_hostcopy.cpp
arm9	0x02044104	func_02044104	_ZN9fLiNdBa_cD1Ev	func	the one main-only spelling at the address	-	-	func_02044104	_ZN9fLiNdBa_cD1Ev	3	port/hal/cxx_aliases.cpp;port/slice_gate16.txt;port/unmatched/func_02043fdc_hostcopy.cpp
arm9	0x0204df54	_ZN13HeapAllocatorC1EjPvPvj	func_0204df54	mangled	the one main-only spelling at the address	-	-	_ZN13HeapAllocatorC1EjPvPvj	func_0204df54	1	port/slice_gate2.txt
arm9	0x0204e08c	_ZN22ExpandingHeapAllocator13DeallocateAllEPPFvPvPS_jEj	_ZN22ExpandingHeapAllocator13DeallocateAllEPFvPvPS_jEj	mangled	one main-only spelling of the same kind	-	-	_ZN22ExpandingHeapAllocator13DeallocateAllEPPFvPvPS_jEj	_ZN22ExpandingHeapAllocator13DeallocateAllEPFvPvPS_jEj	3	port/abi_checks.txt;port/hal/lk4_eh_dtor_seat.cpp;port/slice_gate16.txt
arm9	0x0204e690	_ZN22ExpandingHeapAllocator12AllocateNodeEP10MemoryNodeS1_Pvjj	_ZN22ExpandingHeapAllocator12AllocateNodeEP10MemoryNodeS1_Pvjt	mangled	one main-only spelling of the same kind	-	-	_ZN22ExpandingHeapAllocator12AllocateNodeEP10MemoryNodeS1_Pvjj	_ZN22ExpandingHeapAllocator12AllocateNodeEP10MemoryNodeS1_Pvjt	1	port/slice_gate2.txt
arm9	0x0204e938	_ZN10MemoryNode6TargetC1EP10MemoryNode	_ZN10MemoryNode6TargetC1EPS_	mangled	one main-only spelling of the same kind	-	-	_ZN10MemoryNode6TargetC1EP10MemoryNode	_ZN10MemoryNode6TargetC1EPS_	1	port/slice_gate2.txt
arm9	0x0205525c	_ZN3G2x13SetBlendAlphaEPVttttt	_ZN3G2x13SetBlendAlphaEPVttttj	mangled	one main-only spelling of the same kind	-	-	_ZN3G2x13SetBlendAlphaEPVttttt	_ZN3G2x13SetBlendAlphaEPVttttj	7	port/slice_boo.txt;port/slice_gate13.txt;port/slice_smb.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgAmida_Slot3ba0.cpp;port/unmatched/MgSmartball_Slot18.cpp;port/unmatched/Minimap_Behavior.cpp
arm9	0x02056cc0	_ZN3IRQ13DmaTimHandlerEv	_ZN3IRQ13DmaTimHandlerEj	mangled	one main-only spelling of the same kind	-	-	_ZN3IRQ13DmaTimHandlerEv	_ZN3IRQ13DmaTimHandlerEj	5	port/CMakeLists.txt;port/hal/arm9_tables_link100.cpp;port/hal/player_bridges.cpp;port/irq2_map.txt;port/slice_gate225.txt
arm9	0x0206cd44	_ZN4cstd8__assertEPKcPKcPKci	_ZN4cstd8__assertEPKcS1_S1_i	mangled	one main-only spelling of the same kind	-	-	_ZN4cstd8__assertEPKcPKcPKci	_ZN4cstd8__assertEPKcS1_S1_i	1	port/slice_gate214.txt
arm9	0x020736c0	func_020736c0	_ZNSt9type_infoD0Ev	func	the one main-only spelling at the address	-	-	func_020736c0	_ZNSt9type_infoD0Ev	2	port/hal/arm9_tables_link100.cpp;port/slice_gate225.txt
arm9	0x020736e4	func_020736e4	_ZNSt9type_infoD1Ev	func	the one main-only spelling at the address	-	-	func_020736e4	_ZNSt9type_infoD1Ev	2	port/hal/arm9_tables_link100.cpp;port/slice_gate225.txt
arm9	0x02082128	data_02082128	IDENTITY_MATRIX4X3	data	the one main-only spelling at the address	-	-	data_02082128	IDENTITY_MATRIX4X3	21	port/hal/actor_classes_bbh.cpp;port/hal/actor_classes_hmc.cpp;port/hal/actor_classes_intro.cpp;port/hal/actor_classes_koopa_chuckya.cpp;port/hal/actor_classes_ov025.cpp;port/hal/actor_classes_ov052.cpp;port/hal/actor_classes_ov063.cpp;port/hal/actor_classes_ov064_w12.cpp;port/hal/actor_classes_ov070.cpp;port/hal/actor_classes_ov071.cpp;port/hal/actor_classes_ov073.cpp;port/hal/actor_classes_ov096.cpp;port/hal/bob_enemy_bridges.cpp;port/hal/boot_os.cpp;port/hal/player_bridges.cpp;port/slice_gate222.txt;port/tools/aliascheck.py;port/tools/msvc_undname.py;port/tools/romdata.py;port/unmatched/Lakitu_HostSites.cpp;port/unmatched/MgTrampolineTerror_Faces.cpp
arm9	0x02086d78	Camera_SpawnInfo	g_profile_CAMERA	plain	one main-only spelling of the same kind	-	-	Camera_SpawnInfo	g_profile_CAMERA	3	port/hal/actor_registry.cpp;port/hal/stage_bridges.cpp;port/tools/romdata.py
arm9	0x02086e78	data_02086e78	_ZTI7dBase_c	data	the one main-only spelling at the address	-	-	data_02086e78	_ZTI7dBase_c	2	port/hal/scene_vs_menu.cpp;port/hal/vs_data_patch.inc
arm9	0x0208e3a4	_ZTV5Actor	_ZTV8dActor_c	vtable	ROM RTTI at V-4 reads '8dActor_c' and main carries _ZTV8dActor_c here	8dActor_c	-	_ZTV5Actor;data_0208e3a4	_ZTV8dActor_c;data_0208e3a4	12	port/CMakeLists.txt;port/actorbase_slots_ruling.txt;port/hal/actor_classes.inc;port/hal/actor_classes_star.cpp;port/hal/actor_vtables.cpp;port/hal/cxx_aliases.cpp;port/hal/dtor_faces_cpp.cpp;port/hal/level_boot.cpp;port/hal/lk4_solidheap_seat.cpp;port/ov002_syms.txt;port/slice_gate16.txt;port/tools/abi_prove.py
arm9	0x0208e4b8	_ZTV12ActorDerived	_ZTV7dBase_c	vtable	ROM RTTI at V-4 reads '7dBase_c' and main carries _ZTV7dBase_c here	7dBase_c	-	_ZTV12ActorDerived;data_0208e4b8	_ZTV7dBase_c;data_0208e4b8	6	port/hal/actor_vtables.cpp;port/hal/cxx_aliases.cpp;port/hal/dtor_seats_base.cpp;port/hal/scene_boot.cpp;port/ov007_seat.txt;port/tools/inferred_stub_adjudicated.txt
arm9	0x0208e6bc	_ZTV19CylinderClsnWithPos	_ZTV8dCcPos_c	vtable	ROM RTTI at V-4 reads '8dCcPos_c' and main carries _ZTV8dCcPos_c here	8dCcPos_c	-	_ZTV19CylinderClsnWithPos	_ZTV8dCcPos_c	2	port/hal/actor_classes.cpp;port/unmatched/CylinderClsn_Process.cpp
arm9	0x0208e6d4	_ZTV18MovingCylinderClsn	_ZTV7dCcAc_c	vtable	ROM RTTI at V-4 reads '7dCcAc_c' and main carries _ZTV7dCcAc_c here	7dCcAc_c	-	_ZTV18MovingCylinderClsn	_ZTV7dCcAc_c	7	port/hal/actor_classes.cpp;port/hal/actor_registry.cpp;port/hal/actor_vtables.cpp;port/hal/cxx_aliases.cpp;port/slice_gate16.txt;port/tests/walk_window.cpp;port/unmatched/CylinderClsn_Process.cpp
arm9	0x0208e6ec	_ZTV12CylinderClsn	_ZTV5dCc_c	vtable	ROM RTTI at V-4 reads '5dCc_c' and main carries _ZTV5dCc_c here	5dCc_c	-	_ZTV12CylinderClsn;data_0208e6ec	_ZTV5dCc_c;data_0208e6ec	2	port/hal/w2_dtor_heads.cpp;port/slice_w1l2.txt
arm9	0x0208e704	_ZTV25MovingCylinderClsnWithPos	_ZTV10dCcAcPos_c	vtable	ROM RTTI at V-4 reads '10dCcAcPos_c' and main carries _ZTV10dCcAcPos_c here	10dCcAcPos_c	-	_ZTV25MovingCylinderClsnWithPos	_ZTV10dCcAcPos_c	5	port/hal/actor_classes.cpp;port/hal/actor_vtables.cpp;port/slice_gate21.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/CylinderClsn_Process.cpp
arm9	0x0208e87c	data_0208e87c	_ZTV9ModelBase	data	the one main-only spelling at the address	-	-	data_0208e87c	_ZTV9ModelBase	4	port/hal/model_dtor_seat.cpp;port/hal/model_host.cpp;port/hal/w2_dtor_heads.cpp;port/slice_w1l3.txt
arm9	0x0208ea24	data_0208ea24	_ZTI15dFdBrightness_c	data	the one main-only spelling at the address	-	-	data_0208ea24	_ZTI15dFdBrightness_c	1	port/hal/fader_wipes.cpp
arm9	0x0208ee04	data_0208ee04	_ZTIN8dGraph_c10callback_cE	data	the one main-only spelling at the address	-	-	data_0208ee04	_ZTIN8dGraph_c10callback_cE	2	port/hal/scene_vs_menu.cpp;port/hal/vs_data_patch.inc
arm9	0x0208f3a4	data_0208f3a4	_ZTVN5dPa_c7level_c16bubbleCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f3a4	_ZTVN5dPa_c7level_c16bubbleCallback_cE	3	port/hal/particle_vtable.cpp;port/hal/w2_dtor_heads.cpp;port/slice_gate29.txt
arm9	0x0208f3b4	data_0208f3b4	_ZTVN5dPa_c7level_c10callback_cE	data	the one main-only spelling at the address	-	-	data_0208f3b4	_ZTVN5dPa_c7level_c10callback_cE	1	port/hal/particle_vtable.cpp
arm9	0x0208f3c4	data_0208f3c4	_ZTVN5dPa_c7level_c16simpleCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f3c4	_ZTVN5dPa_c7level_c16simpleCallback_cE	2	port/hal/particle_vtable.cpp;port/hal/w2_dtor_heads.cpp
arm9	0x0208f3d4	data_0208f3d4	_ZTVN5dPa_c7level_c20edStarKiraCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f3d4	_ZTVN5dPa_c7level_c20edStarKiraCallback_cE	1	port/hal/particle_vtable.cpp
arm9	0x0208f3e4	data_0208f3e4	_ZTVN5dPa_c7level_c16splashCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f3e4	_ZTVN5dPa_c7level_c16splashCallback_cE	2	port/hal/particle_vtable.cpp;port/hal/w2_dtor_heads.cpp
arm9	0x0208f3f4	data_0208f3f4	_ZTVN5dPa_c7level_c20checkWaterCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f3f4	_ZTVN5dPa_c7level_c20checkWaterCallback_cE	1	port/hal/particle_vtable.cpp
arm9	0x0208f404	data_0208f404	_ZTVN5dPa_c7level_c20checkYoganCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f404	_ZTVN5dPa_c7level_c20checkYoganCallback_cE	1	port/hal/particle_vtable.cpp
arm9	0x0208f414	data_0208f414	_ZTVN5dPa_c7level_c15scaleCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f414	_ZTVN5dPa_c7level_c15scaleCallback_cE	1	port/hal/particle_vtable.cpp
arm9	0x0208f424	data_0208f424	_ZTVN5dPa_c7level_c26checkWaterRippleCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f424	_ZTVN5dPa_c7level_c26checkWaterRippleCallback_cE	1	port/hal/particle_vtable.cpp
arm9	0x0208f434	data_0208f434	_ZTVN5dPa_c7level_c14clipCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f434	_ZTVN5dPa_c7level_c14clipCallback_cE	1	port/hal/particle_vtable.cpp
arm9	0x0208f444	data_0208f444	_ZTVN5dPa_c7level_c24fitWaterSimpleCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f444	_ZTVN5dPa_c7level_c24fitWaterSimpleCallback_cE	2	port/hal/particle_vtable.cpp;port/hal/w2_dtor_heads.cpp
arm9	0x0208f454	data_0208f454	_ZTVN5dPa_c7level_c18fitWaterCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f454	_ZTVN5dPa_c7level_c18fitWaterCallback_cE	1	port/hal/particle_vtable.cpp
arm9	0x0208f464	data_0208f464	_ZTVN5dPa_c7level_c23cleanParticleCallback_cE	data	the one main-only spelling at the address	-	-	data_0208f464	_ZTVN5dPa_c7level_c23cleanParticleCallback_cE	2	port/hal/particle_vtable.cpp;port/slice_gate29.txt
arm9	0x02090864	data_02090864	ACTOR_SPAWN_TABLE	data	the one main-only spelling at the address	-	-	data_02090864	ACTOR_SPAWN_TABLE	9	port/hal/actor_classes_montymole.cpp;port/hal/actor_classes_scuttlebug.cpp;port/hal/boot_os.cpp;port/ov004_ov007_2d_map.txt;port/slice_s364.txt;port/slice_s371.txt;port/slice_s75.txt;port/slice_wig.txt;port/tests/walk_window.cpp
arm9	0x02090e80	data_02090e80	ACTOR_DEBUG_NAMES	data	the one main-only spelling at the address	-	-	data_02090e80	ACTOR_DEBUG_NAMES	1	port/tools/romdata.py
arm9	0x020914a8	data_020914a8	g_profile_BOOT	data	the one main-only spelling at the address	-	-	data_020914a8	g_profile_BOOT	2	port/hal/scene_boot.cpp;port/hal/scene_link100_boot.cpp
arm9	0x020914d4	data_020914d4	_ZTI8dScene_c	data	the one main-only spelling at the address	-	-	data_020914d4	_ZTI8dScene_c	2	port/hal/scene_vs_menu.cpp;port/hal/vs_data_patch.inc
arm9	0x0209213c	_ZN5Stage9spawnDataE	g_profile_STAGE	mangled	the one main-only spelling at the address	-	-	_ZN5Stage9spawnDataE	g_profile_STAGE	2	port/hal/stage_bridges.cpp;port/tools/romdata.py
arm9	0x02092198	data_02092198	_ZTSN10dScStage_c15graphCallback_cE	data	the one main-only spelling at the address	-	-	data_02092198	_ZTSN10dScStage_c15graphCallback_cE	2	port/hal/arm9_tables_link100.cpp;port/slice_gate225.txt
arm9	0x02092680	_ZTV5Scene	_ZTV8dScene_c	vtable	ROM RTTI at V-4 reads '8dScene_c' and main carries _ZTV8dScene_c here	8dScene_c	-	_ZTV5Scene	_ZTV8dScene_c	19	port/CMakeLists.txt;port/exitlevel_seat.txt;port/hal/actor_classes.cpp;port/hal/auto_bss.cpp;port/hal/method_faces.cpp;port/hal/scene_boot.cpp;port/hal/scene_mg.cpp;port/hal/stage_bridges.cpp;port/hal/w2_dtor_heads.cpp;port/ov003_syms.txt;port/ov007_seat.txt;port/slice_gate216.txt;port/slice_mga361.txt;port/slice_mgm.txt;port/slice_vs.txt;port/slice_w1l2.txt;port/slice_w8a.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgCup_Factory.cpp
arm9	0x0209435c	data_0209435c	g_profile_MULTIBOOT	data	the one main-only spelling at the address	-	-	data_0209435c	g_profile_MULTIBOOT	2	port/hal/scene_boot.cpp;port/hal/scene_link100_mb.cpp
arm9	0x020943a0	data_020943a0	_ZTSN7dScMB_c15graphCallback_cE	data	the one main-only spelling at the address	-	-	data_020943a0	_ZTSN7dScMB_c15graphCallback_cE	2	port/CMakeLists.txt;port/hal/arm9_tables_link100.cpp
arm9	0x020991d8	data_020991d8	_ZTV5dBgCh	data	the one main-only spelling at the address	-	-	data_020991d8	_ZTV5dBgCh	3	port/hal/actor_vtables.cpp;port/hal/meshcollider_dtor_seat.cpp;port/slice_w1l4.txt
arm9	0x02099204	data_02099204	_ZTV10dBgCh_Actr	data	the one main-only spelling at the address	-	-	data_02099204	_ZTV10dBgCh_Actr	2	port/hal/actor_vtables.cpp;port/hal/meshcollider_dtor_seat.cpp
arm9	0x02099264	data_02099264	_ZTV9dBgCh_Gnd	data	the one main-only spelling at the address	-	-	data_02099264	_ZTV9dBgCh_Gnd	2	port/hal/actor_vtables.cpp;port/hal/meshcollider_dtor_seat.cpp
arm9	0x02099274	data_02099274	VTable_dBgPi_dBgCh_GndThunk	data	the one main-only spelling at the address	-	-	data_02099274	VTable_dBgPi_dBgCh_GndThunk	3	port/arm9_frontier.txt;port/hal/actor_vtables.cpp;port/hal/w2_dtor_heads.cpp
