actor_id	profile_id	profile_id_source	debug_string_address	candidate_ordinal	registry_candidate_count	overlay_ambiguous	overlay	profile_address	current_profile_name	proposed_profile_name	descriptor_layout	profile_index	profile_index_matches_actor_id	execute_order	draw_order	group_flags	group_flags_evidence	actor_flags	clip_offset_y	clip_radius	clip_distance	far_distance	factory_module	factory_address	current_factory_name	current_factory_file	proposed_factory_name	factory_shape	alloc_size	installed_vtable	class_name	class_name_source	proposed_factory_collision	class_filename_candidate	tu_start	tu_end	profile_rename_recommended	factory_rename_recommended	recommendation_evidence
113	CT_MECHA05	symbols/actor_debug_names.tsv (literal ROM string table)	0x020900ec	1	1	False	ov065	0x0211d290	TTC_MovingBar_SpawnInfo	g_profile_CT_MECHA05	actor_profile_0x1c	113	True	113	236		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00600000	0x01000000	0x02000000	ov065	0x0211b328	TTC_MovingBar_Spawn	src/TTC_MovingBar_Spawn.cpp	daObjCtMecha05_c_classInit	new_plus_inlined_ctor	0x00000394	0x0211d2b4	daObjCtMecha05_c	SM64DS RTTI ov065:0x0211d270		d_a_obj_ct_mecha05.cpp	0x211ab60	0x211b360	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
114	CT_MECHA06	symbols/actor_debug_names.tsv (literal ROM string table)	0x020900f8	1	1	False	ov065	0x0211d374	TtcRotatingGear_SpawnInfo	g_profile_CT_MECHA06	actor_profile_0x1c	114	True	114	237		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00180000	0x01000000	0x01000000	ov065	0x0211b7b8	TtcRotatingGear_Spawn	src/TtcRotatingGear_Spawn.c	daObjCtKaitendai_c_classInit	new_plus_inlined_ctor	0x0000037c	0x0211d3b4	daObjCtKaitendai_c	SM64DS RTTI ov065:0x0211d338	ov065:0x0211b780;ov065:0x0211b7b8	d_a_obj_ct_kaitendai.cpp	0x211b360	0x211b7f0	yes	no	not_apply=global_classinit_name_collision
115	CT_MECHA07	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090104	1	1	False	ov065	0x0211d390	TtcRotatingTriangle_SpawnInfo	g_profile_CT_MECHA07	actor_profile_0x1c	115	True	115	238		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00060000	0x00300000	0x01000000	0x01000000	ov065	0x0211b780	TtcRotatingTriangle_Spawn	src/TtcRotatingTriangle_Spawn.c	daObjCtKaitendai_c_classInit	new_plus_inlined_ctor	0x0000037c	0x0211d3b4	daObjCtKaitendai_c	SM64DS RTTI ov065:0x0211d338	ov065:0x0211b780;ov065:0x0211b7b8	d_a_obj_ct_kaitendai.cpp	0x211b360	0x211b7f0	yes	no	not_apply=global_classinit_name_collision
116	CT_MECHA08A	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090350	1	1	False	ov065	0x0211d454	TtcMovingCubeA_SpawnInfo	g_profile_CT_MECHA08A	actor_profile_0x1c	116	True	116	239		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00060000	0x00300000	0x01000000	0x00000000	ov065	0x0211bbac	TtcMovingCubeA_Spawn	src/TtcMovingCubeA_Spawn.c	daObjCtMecha08_c_classInit	new_plus_inlined_ctor	0x00000330	0x0211d494	daObjCtMecha08_c	SM64DS RTTI ov065:0x0211d434	ov065:0x0211bb7c;ov065:0x0211bbac	d_a_obj_ct_mecha08.cpp	0x211b7f0	0x211bbdc	yes	no	not_apply=global_classinit_name_collision
117	CT_MECHA08B	symbols/actor_debug_names.tsv (literal ROM string table)	0x0209035c	1	1	False	ov065	0x0211d470	TtcMovingCubeB_SpawnInfo	g_profile_CT_MECHA08B	actor_profile_0x1c	117	True	117	240		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00060000	0x00300000	0x01000000	0x00000000	ov065	0x0211bb7c	TtcMovingCubeB_Spawn	src/TtcMovingCubeB_Spawn.c	daObjCtMecha08_c_classInit	new_plus_inlined_ctor	0x00000330	0x0211d494	daObjCtMecha08_c	SM64DS RTTI ov065:0x0211d434	ov065:0x0211bb7c;ov065:0x0211bbac	d_a_obj_ct_mecha08.cpp	0x211b7f0	0x211bbdc	yes	no	not_apply=global_classinit_name_collision
118	CT_MECHA09	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090110	1	1	False	ov065	0x0211d544	TTC_MovingBeam_SpawnInfo	g_profile_CT_MECHA09	actor_profile_0x1c	118	True	118	241		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x001a0000	0x01000000	0x01000000	ov065	0x0211c040	TTC_MovingBeam_Spawn	src/TTC_MovingBeam_Spawn.c	daObjCtMecha09_c_classInit	new_plus_inlined_ctor	0x0000038c	0x0211d568	daObjCtMecha09_c	SM64DS RTTI ov065:0x0211d514		d_a_obj_ct_mecha09.cpp	0x211bbdc	0x211c078	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
119	CT_MECHA10	symbols/actor_debug_names.tsv (literal ROM string table)	0x0209011c	1	1	False	ov035	0x02112aa4	RotatingClockHand_SpawnInfo	g_profile_CT_MECHA10	actor_profile_0x1c	119	True	119	242		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00060000	0x01000000	0x01000000	0x00000000	ov035	0x021116bc	RotatingClockHand_Spawn	src/RotatingClockHand_Spawn.c	daObjCtMecha10_c_classInit	new_plus_inlined_ctor	0x00000330	0x02112b00	daObjCtMecha10_c	SM64DS RTTI ov035:0x02112a84	ov035:0x0211165c;ov035:0x0211168c;ov035:0x021116bc	d_a_obj_ct_mecha10.cpp	0x21111a0	0x21116ec	yes	no	not_apply=global_classinit_name_collision
120	CT_MECHA11	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090128	1	1	False	ov035	0x02112ba8	SpinningPlatform_SpawnInfo	g_profile_CT_MECHA11	actor_profile_0x1c	120	True	120	243		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00060000	0x00350000	0x01000000	0x01000000	ov035	0x02111b98	SpinningPlatform_Spawn	src/SpinningPlatform_Spawn.c	daObjCtMecha11_c_classInit	new_plus_inlined_ctor	0x00000380	0x02112bcc	daObjCtMecha11_c	SM64DS RTTI ov035:0x02112b88		d_a_obj_ct_mecha11.cpp	0x21116ec	0x2111bd0	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
121	CT_MECHA12L	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090368	1	2	True	ov010	0x02112ac0	Trap_SpawnInfo	g_profile_CT_MECHA12L	actor_profile_0x1c	36	False	36	323		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x001f4000	0x00000000	0x00000000	ov010	0x02111998	Trap_Spawn	src/actors/daObjC1_Trap_c.cpp	daObjC1_Trap_c_classInit	new_plus_inlined_ctor	0x000003b0	0x02112ae4	daObjC1_Trap_c	SM64DS RTTI ov010:0x02112aa0		d_a_obj_c1_trap.cpp	0x21111a0	0x21119d0	no	no	not_apply=overlay_multiplexed_registry_pointer
121	CT_MECHA12L	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090368	2	2	True	ov035	0x02112ac0	data_ov035_02112ac0	g_profile_CT_MECHA12L	actor_profile_0x1c	121	True	121	244		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00060000	0x00250000	0x01000000	0x00000000	ov035	0x0211168c	func_ov035_0211168c	src/func_ov035_0211168c.c	daObjCtMecha10_c_classInit	new_plus_inlined_ctor	0x00000330	0x02112b00	daObjCtMecha10_c	SM64DS RTTI ov035:0x02112a84	ov035:0x0211165c;ov035:0x0211168c;ov035:0x021116bc	d_a_obj_ct_mecha10.cpp	0x21111a0	0x21116ec	no	no	not_apply=overlay_multiplexed_registry_pointer+global_classinit_name_collision
122	CT_MECHA12S	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090374	1	1	False	ov035	0x02112adc	RotatingCogSmall_SpawnInfo	g_profile_CT_MECHA12S	actor_profile_0x1c	122	True	122	245		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00060000	0x00250000	0x01000000	0x00000000	ov035	0x0211165c	RotatingCogSmall_Spawn	src/RotatingCogSmall_Spawn.c	daObjCtMecha10_c_classInit	new_plus_inlined_ctor	0x00000330	0x02112b00	daObjCtMecha10_c	SM64DS RTTI ov035:0x02112a84	ov035:0x0211165c;ov035:0x0211168c;ov035:0x021116bc	d_a_obj_ct_mecha10.cpp	0x21111a0	0x21116ec	yes	no	not_apply=global_classinit_name_collision
123	RC_DORIFU	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fea0	1	1	False	ov036	0x02113e6c	TrickyTriangles_SpawnInfo	g_profile_RC_DORIFU	actor_profile_0x1c	123	True	123	253		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00500000	0x01000000	0x02000000	0x00000000	ov036	0x021120c8	TrickyTriangles_Spawn	src/TrickyTriangles_Spawn.cpp	daObjRc_Dorifu_c_classInit	new_plus_inlined_ctor	0x00000dcc	0x02113ecc	daObjRc_Dorifu_c	SM64DS RTTI ov036:0x02113e4c		d_a_obj_rc_dorifu.cpp	0x2111f8c	0x2112158	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
124	RC_RIFT01	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208feac	1	1	False	ov091	0x02134fb4	SlidingPlatformRr_SpawnInfo	g_profile_RC_RIFT01	actor_profile_0x1c	124	True	124	254		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00350000	0x01000000	0x00000000	ov091	0x02132878	SlidingPlatformRr_Spawn	src/SlidingPlatformRr_Spawn.c	daObjSimpleLift_c_classInit	new_plus_inlined_ctor	0x00000330	0x02135080	daObjSimpleLift_c	SM64DS RTTI ov091:0x02134f40	ov091:0x021327e8;ov091:0x02132818;ov091:0x02132848;ov091:0x02132878;ov091:0x021328a8;ov091:0x021328d8;ov091:0x02132908	d_a_obj_simple_lift.cpp	0x2132404	0x2132938	yes	no	not_apply=global_classinit_name_collision
125	RC_HANE	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f968	1	1	False	ov036	0x02113c14	ShipWing_SpawnInfo	g_profile_RC_HANE	actor_profile_0x1c	125	True	125	255		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x001f4000	0x01f40000	0x01f40000	ov036	0x02111904	ShipWing_Spawn	src/ShipWing_Spawn.c	daObjRc_Hane_c_classInit	new_plus_inlined_ctor	0x0000011c	0x02113c38	daObjRc_Hane_c	SM64DS RTTI ov036:0x02113bf4		d_a_obj_rc_hane.cpp	0x2111580	0x211193c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
126	RC_TIKUWA	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fec4	1	1	False	ov036	0x02113cd4	DonutBlock_SpawnInfo	g_profile_RC_TIKUWA	actor_profile_0x1c	126	True	126	256		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x02000006	0x0004b000	0x001f4000	0x01f40000	0x00320000	ov036	0x02111cd8	DonutBlock_Spawn	src/DonutBlock_Spawn.c	daObjRc_Tikuwa_c_classInit	new_plus_inlined_ctor	0x000004ec	0x02113cf8	daObjRc_Tikuwa_c	SM64DS RTTI ov036:0x02113cb4		d_a_obj_rc_tikuwa.cpp	0x211193c	0x2111d14	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
127	RC_BURANKO	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090140	1	1	False	ov036	0x02113a74	SwingingPlatform_SpawnInfo	g_profile_RC_BURANKO	actor_profile_0x1c	127	True	127	257		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x01000000	0x02000000	0x00000000	ov036	0x02111414	SwingingPlatform_Spawn	src/SwingingPlatform_Spawn.c	daObjRcBuranko_c_classInit	new_plus_inlined_ctor	0x00000320	0x02113a98	daObjRcBuranko_c	SM64DS RTTI ov036:0x02113a54		d_a_obj_rc_buranko.cpp	0x21111a0	0x2111444	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
128	RC_SEESAW	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fed0	1	1	False	ov095	0x02137468	SeesawRr_SpawnInfo	g_profile_RC_SEESAW	actor_profile_0x1c	128	True	128	258		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00400000	0x01000000	0x00000000	ov095	0x02135ea4	SeesawRr_Spawn	src/SeesawRr_Spawn.c	daObjSeesaw_c_classInit	new_plus_inlined_ctor	0x00000328	0x021374fc	daObjSeesaw_c	SM64DS RTTI ov095:0x021373c0	ov095:0x02135ea4;ov095:0x02135ed4;ov095:0x02135f04;ov095:0x02135f34;ov095:0x02135f64;ov095:0x02135f94;ov095:0x02135fc4	d_a_obj_seesaw.cpp	0x2135700	0x2135ff4	yes	no	not_apply=global_classinit_name_collision
129	RC_KAITEN	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fedc	1	1	False	ov036	0x02113b50	RotatingPlatformRr_SpawnInfo	g_profile_RC_KAITEN	actor_profile_0x1c	129	True	129	259		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00064000	0x003e8000	0x01c20000	0x00640000	ov036	0x02111544	RotatingPlatformRr_Spawn	src/RotatingPlatformRr_Spawn.c	daObjRc_Kaitendai_c_classInit	new_plus_inlined_ctor	0x00000320	0x02113b74	daObjRc_Kaitendai_c	SM64DS RTTI ov036:0x02113b20		d_a_obj_rc_kaitendai.cpp	0x2111444	0x2111580	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
130	RC_CARPET	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fef4	1	1	False	ov036	0x02113f78	FlyingCarpet_SpawnInfo	g_profile_RC_CARPET	actor_profile_0x1c	130	True	130	260		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00300000	0x01000000	0x00000000	ov036	0x02112538	FlyingCarpet_Spawn	src/FlyingCarpet_Spawn.cpp	daObjRcCarpet_c_classInit	new_plus_inlined_ctor	0x000004c0	0x02113f9c	daObjRcCarpet_c	SM64DS RTTI ov036:0x02113f4c		d_a_obj_rc_carpet.cpp	0x2112158	0x21125b0	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
131	RC_RIFT02	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208ff00	1	1	False	ov095	0x02137604	UpDownLiftRr_SpawnInfo	g_profile_RC_RIFT02	actor_profile_0x1c	131	True	131	261		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x01000002	0x00000000	0x001f4000	0x00af0000	0x004b0000	ov095	0x0213679c	UpDownLiftRr_Spawn	src/UpDownLiftRr_Spawn.c	daUdlift_c_classInit	new_plus_inlined_ctor	0x0000034c	0x02137628	daUdlift_c	SM64DS RTTI ov095:0x021375b0	ov095:0x0213679c;ov095:0x021367cc;ov095:0x021367fc	d_a_udlift.cpp	0x2135ff4	0x213682c	yes	no	not_apply=global_classinit_name_collision
132	RC_GURUGURU	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090398	1	1	False	ov036	0x02113da8	ArmedRotatingPlatform_SpawnInfo	g_profile_RC_GURUGURU	actor_profile_0x1c	132	True	132	262		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00800000	0x02000000	0x00000000	ov036	0x02111f5c	ArmedRotatingPlatform_Spawn	src/ArmedRotatingPlatform_Spawn.c	daObjRc_Guruguru_c_classInit	new_plus_inlined_ctor	0x00000320	0x02113dcc	daObjRc_Guruguru_c	SM64DS RTTI ov036:0x02113d84		d_a_obj_rc_guruguru.cpp	0x2111d14	0x2111f8c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
133	KM1_SEESAW	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090158	1	1	False	ov095	0x021373f8	SeesawBdw_SpawnInfo	g_profile_KM1_SEESAW	actor_profile_0x1c	133	True	133	174		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00400000	0x01000000	0x00000000	ov095	0x02135f64	SeesawBdw_Spawn	src/SeesawBdw_Spawn.c	daObjSeesaw_c_classInit	new_plus_inlined_ctor	0x00000328	0x021374fc	daObjSeesaw_c	SM64DS RTTI ov095:0x021373c0	ov095:0x02135ea4;ov095:0x02135ed4;ov095:0x02135f04;ov095:0x02135f34;ov095:0x02135f64;ov095:0x02135f94;ov095:0x02135fc4	d_a_obj_seesaw.cpp	0x2135700	0x2135ff4	yes	no	not_apply=global_classinit_name_collision
134	KM1_DORIFU	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090164	1	2	True	ov043	0x021124fc	StairsBdw_SpawnInfo	g_profile_KM1_DORIFU	actor_profile_0x1c	134	True	134	175		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00500000	0x01000000	0x02000000	0x00000000	ov043	0x0211176c	StairsBdw_Spawn	src/StairsBdw_Spawn.cpp	daObjKm1_Dorifu_c_classInit	new_plus_inlined_ctor	0x00000dcc	0x0211255c	daObjKm1_Dorifu_c	SM64DS RTTI ov043:0x021124dc		d_a_obj_km1_dorifu.cpp	0x2111630	0x21117fc	no	no	not_apply=overlay_multiplexed_registry_pointer
134	KM1_DORIFU	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090164	2	2	True	ov052	0x021124fc	data_ov052_021124fc	g_profile_KM1_DORIFU	actor_profile_0x1c	174	False	174	16		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors						ov052	0x02111410	daObjEmmLog_c_Spawn	src/daObjEmmLog_c_Spawn.c	daObjEmmLog_c_classInit	new_plus_inlined_ctor	0x00000328	0x02112520	daObjEmmLog_c	SM64DS RTTI ov052:0x021124e0		d_a_obj_emm_log.cpp	0x21111a0	0x2111440	no	no	not_apply=overlay_multiplexed_registry_pointer
135	KM1_UKISHIMA	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090528	1	1	False	ov043	0x02112294	DiamondLift_SpawnInfo	g_profile_KM1_UKISHIMA	actor_profile_0x1c	135	True	135	176		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00300000	0x01000000	0x00000000	ov043	0x021113cc	DiamondLift_Spawn	src/DiamondLift_Spawn.c	daObjKm1_Ukishima_c_classInit	new_plus_inlined_ctor	0x00000320	0x021122b8	daObjKm1_Ukishima_c	SM64DS RTTI ov043:0x02112270		d_a_obj_km1_ukishima.cpp	0x21111a0	0x21113fc	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
136	KM1_KURUMA	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090170	1	1	False	ov043	0x02112438	RickshawPlatformBdw_SpawnInfo	g_profile_KM1_KURUMA	actor_profile_0x1c	136	True	136	177		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00200000	0x01000000	0x00000000	ov043	0x021115f4	RickshawPlatformBdw_Spawn	src/RickshawPlatformBdw_Spawn.c	daObjKm1_Kuruma_c_classInit	new_plus_inlined_ctor	0x00000320	0x0211245c	daObjKm1_Kuruma_c	SM64DS RTTI ov043:0x0211240c		d_a_obj_km1_kuruma.cpp	0x2111518	0x2111630	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
137	KM1_KURUMAJIKU	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090718	1	1	False	ov043	0x02112368	RickshawBdw_SpawnInfo	g_profile_KM1_KURUMAJIKU	actor_profile_0x1c	137	True	137	178		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00300000	0x01000000	0x00000000	ov043	0x021114dc	RickshawBdw_Spawn	src/RickshawBdw_Spawn.c	daObjKm1_Kurumajiku_c_classInit	new_plus_inlined_ctor	0x00000330	0x0211238c	daObjKm1_Kurumajiku_c	SM64DS RTTI ov043:0x02112338		d_a_obj_km1_kurumajiku.cpp	0x21113fc	0x2111518	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
138	KM1_DERU	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208faf8	1	1	False	ov091	0x02134f60	SlidingPlatformBdw_SpawnInfo	g_profile_KM1_DERU	actor_profile_0x1c	138	True	138	179		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00400000	0x02000000	0x00000000	ov091	0x02132908	SlidingPlatformBdw_Spawn	src/SlidingPlatformBdw_Spawn.c	daObjSimpleLift_c_classInit	new_plus_inlined_ctor	0x00000330	0x02135080	daObjSimpleLift_c	SM64DS RTTI ov091:0x02134f40	ov091:0x021327e8;ov091:0x02132818;ov091:0x02132848;ov091:0x02132878;ov091:0x021328a8;ov091:0x021328d8;ov091:0x02132908	d_a_obj_simple_lift.cpp	0x2132404	0x2132938	yes	no	not_apply=global_classinit_name_collision
139	KM2_KUZURE	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208ff30	1	1	False	ov045	0x021130d0	FallBlockBfs_SpawnInfo	g_profile_KM2_KUZURE	actor_profile_0x1c	139	True	139	210		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00060000	0x00150000	0x01000000	0x00000000	ov045	0x02111e24	FallBlockBfs_Spawn	src/FallBlockBfs_Spawn.c	daObjKm2_Fall_Block_c_classInit	new_plus_inlined_ctor	0x0000034c	0x021130f4	daObjKm2_Fall_Block_c	SM64DS RTTI ov045:0x021130a0		d_a_obj_km2_fall_block.cpp	0x2111d48	0x2111e60	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
140	KM2_AGARU	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fc0c	1	1	False	ov045	0x02112cd0	FireSeaElevator_SpawnInfo	g_profile_KM2_AGARU	actor_profile_0x1c	140	True	140	211		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x000fa000	0x000fa000	0x00fa0000	0x00fa0000	ov045	0x021114dc	FireSeaElevator_Spawn	src/FireSeaElevator_Spawn.c	daObjKm2_Agaru_c_classInit	new_plus_inlined_ctor	0x00000328	0x02112cf4	daObjKm2_Agaru_c	SM64DS RTTI ov045:0x02112cb0		d_a_obj_km2_agaru.cpp	0x21111a0	0x211150c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
141	KM2_GURA	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fbdc	1	1	False	ov045	0x02112ffc	TiltingPlatformBfs_SpawnInfo	g_profile_KM2_GURA	actor_profile_0x1c	141	True	141	212		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00120000	0x00200000	0x02000000	0x00000000	ov045	0x02111d0c	TiltingPlatformBfs_Spawn	src/TiltingPlatformBfs_Spawn.c	daObjKm2_Gura_c_classInit	new_plus_inlined_ctor	0x00000350	0x02113020	daObjKm2_Gura_c	SM64DS RTTI ov045:0x02112fd0		d_a_obj_km2_gura.cpp	0x2111c30	0x2111d48	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
