module	addr	old	new	why
ov062	0x0211dc54	data_ov062_0211dc54	_ZTV9KoopaFlag	vtable alloc=0x174
ov062	0x0211dd38	data_ov062_0211dd38	Klepto_SpawnInfo	spawninfo
ov062	0x0211dd5c	data_ov062_0211dd5c	_ZTV6Klepto	vtable alloc=0x490
ov063	0x02115ee0	func_ov063_02115ee0	_ZN3BooD1Ev	vtable slot 16
ov063	0x02115f48	func_ov063_02115f48	_ZN3BooD0Ev	vtable slot 17
ov063	0x02115fc4	func_ov063_02115fc4	_ZN7BooCageD1Ev	vtable slot 16
ov063	0x0211600c	func_ov063_0211600c	_ZN7BooCageD0Ev	vtable slot 17
ov063	0x02116068	func_ov063_02116068	_ZN10BigBooIconD1Ev	vtable slot 16
ov063	0x0211608c	func_ov063_0211608c	_ZN10BigBooIconD0Ev	vtable slot 17
ov063	0x0211ae1c	func_ov063_0211ae1c	_ZN7BooCage16CleanupResourcesEv	vtable slot 3
ov063	0x0211ae40	func_ov063_0211ae40	_ZN3Boo16CleanupResourcesEv	vtable slot 3
ov063	0x0211af6c	func_ov063_0211af6c	_ZN3Boo16OnPendingDestroyEv	vtable slot 12
ov063	0x0211af70	func_ov063_0211af70	_ZN3Boo6RenderEv	vtable slot 9
ov063	0x0211b078	func_ov063_0211b078	_ZN7BooCage6RenderEv	vtable slot 9
ov063	0x0211b0a4	func_ov063_0211b0a4	_ZN3Boo8BehaviorEv	vtable slot 6
ov063	0x0211b888	func_ov063_0211b888	_ZN7BooCage8BehaviorEv	vtable slot 6
ov063	0x0211b9bc	func_ov063_0211b9bc	_ZN3Boo13InitResourcesEv	vtable slot 0
ov063	0x0211c35c	func_ov063_0211c35c	_ZN7BooCage13InitResourcesEv	vtable slot 0
ov063	0x0211c444	func_ov063_0211c444	_ZN10BigBooIcon13InitResourcesEv	vtable slot 0
ov063	0x0211c4a0	func_ov063_0211c4a0	BigBooIcon_Spawn	spawnfunc
ov063	0x0211c4d0	func_ov063_0211c4d0	BooCage_Spawn	spawnfunc
ov063	0x0211c520	func_ov063_0211c520	BigBoo_Spawn	spawnfunc
ov063	0x0211c590	func_ov063_0211c590	Boo_Spawn	spawnfunc
ov063	0x0211c600	func_ov063_0211c600	_ZN12MansionStepsD1Ev	vtable slot 16
ov063	0x0211c638	func_ov063_0211c638	_ZN12MansionStepsD0Ev	vtable slot 17
ov063	0x0211cdec	func_ov063_0211cdec	_ZN12MansionSteps16CleanupResourcesEv	vtable slot 3
ov063	0x0211ce30	func_ov063_0211ce30	_ZN12MansionSteps16OnPendingDestroyEv	vtable slot 12
ov063	0x0211ce34	func_ov063_0211ce34	_ZN12MansionSteps6RenderEv	vtable slot 9
ov063	0x0211ce74	func_ov063_0211ce74	_ZN12MansionSteps8BehaviorEv	vtable slot 6
ov063	0x0211cf00	func_ov063_0211cf00	_ZN12MansionSteps13InitResourcesEv	vtable slot 0
ov063	0x0211d2a0	func_ov063_0211d2a0	TrapDoor_Spawn	spawnfunc
ov063	0x0211d2e0	func_ov063_0211d2e0	MerryGoRound_Spawn	spawnfunc
ov063	0x0211d320	func_ov063_0211d320	Bookshelf_Spawn	spawnfunc
ov063	0x0211d360	func_ov063_0211d360	MansionSteps_Spawn	spawnfunc
ov063	0x0211d3a0	func_ov063_0211d3a0	_ZN12FallBlockBbhD1Ev	vtable slot 16
ov063	0x0211d3f0	func_ov063_0211d3f0	_ZN12FallBlockBbhD0Ev	vtable slot 17
ov063	0x0211d454	func_ov063_0211d454	_ZN12FallBlockBbh16CleanupResourcesEv	vtable slot 3
ov063	0x0211d468	func_ov063_0211d468	_ZN12FallBlockBbh13InitResourcesEv	vtable slot 0
ov063	0x0211d47c	func_ov063_0211d47c	FallBlockBbh_Spawn	spawnfunc
ov063	0x0211d4b8	func_ov063_0211d4b8	_ZN8MadPianoD1Ev	vtable slot 16
ov063	0x0211d54c	func_ov063_0211d54c	_ZN8MadPianoD0Ev	vtable slot 17
ov063	0x0211de3c	func_ov063_0211de3c	_ZN8MadPiano16CleanupResourcesEv	vtable slot 3
ov063	0x0211de8c	func_ov063_0211de8c	_ZN8MadPiano6RenderEv	vtable slot 9
ov063	0x0211deb8	func_ov063_0211deb8	_ZN8MadPiano8BehaviorEv	vtable slot 6
ov063	0x0211dfac	func_ov063_0211dfac	_ZN8MadPiano13InitResourcesEv	vtable slot 0
ov063	0x0211e128	func_ov063_0211e128	MadPiano_Spawn	spawnfunc
ov063	0x0211e770	data_ov063_0211e770	Boo_SpawnInfo	spawninfo
ov063	0x0211e78c	data_ov063_0211e78c	BigBoo_SpawnInfo	spawninfo
ov063	0x0211e7a8	data_ov063_0211e7a8	BooCage_SpawnInfo	spawninfo
ov063	0x0211e7c4	data_ov063_0211e7c4	BigBooIcon_SpawnInfo	spawninfo
ov063	0x0211e828	data_ov063_0211e828	_ZTV3Boo	vtable alloc=0x5e0
ov063	0x0211e8ac	data_ov063_0211e8ac	_ZTV10BigBooIcon	vtable alloc=0x380
ov063	0x0211e930	data_ov063_0211e930	_ZTV7BooCage	vtable alloc=0x380
ov063	0x0211ea10	data_ov063_0211ea10	MansionSteps_SpawnInfo	spawninfo
ov063	0x0211ea2c	data_ov063_0211ea2c	Bookshelf_SpawnInfo	spawninfo
ov063	0x0211ea48	data_ov063_0211ea48	MerryGoRound_SpawnInfo	spawninfo
ov063	0x0211ea64	data_ov063_0211ea64	TrapDoor_SpawnInfo	spawninfo
ov063	0x0211ea88	data_ov063_0211ea88	_ZTV12MansionSteps	vtable alloc=0x354
ov063	0x0211eb34	data_ov063_0211eb34	FallBlockBbh_SpawnInfo	spawninfo
ov063	0x0211eb58	data_ov063_0211eb58	_ZTV12FallBlockBbh	vtable alloc=0x34c
ov063	0x0211ed10	data_ov063_0211ed10	MadPiano_SpawnInfo	spawninfo
ov063	0x0211ed34	data_ov063_0211ed34	_ZTV8MadPiano	vtable alloc=?
ov064	0x02116ca0	func_ov064_02116ca0	_ZN5Bully16CleanupResourcesEv	vtable slot 3
ov064	0x02116cf0	func_ov064_02116cf0	_ZN5Bully6RenderEv	vtable slot 9
ov064	0x02117070	func_ov064_02117070	_ZN5BullyD1Ev	vtable slot 16
ov064	0x021170c4	func_ov064_021170c4	_ZN5BullyD0Ev	vtable slot 17
ov064	0x02117310	func_ov064_02117310	_ZN5Bully8BehaviorEv	vtable slot 6
ov064	0x02117424	func_ov064_02117424	_ZN5Bully13InitResourcesEv	vtable slot 0
ov064	0x02117444	func_ov064_02117444	Bully_Spawn	spawnfunc
ov064	0x021174a0	func_ov064_021174a0	_ZN8BigBullyD1Ev	vtable slot 16
ov064	0x021174f4	func_ov064_021174f4	_ZN8BigBullyD0Ev	vtable slot 17
ov064	0x0211764c	func_ov064_0211764c	_ZN8BigBully6RenderEv	vtable slot 9
ov064	0x02117684	func_ov064_02117684	_ZN8BigBully8BehaviorEv	vtable slot 6
ov064	0x02117784	func_ov064_02117784	_ZN8BigBully13InitResourcesEv	vtable slot 0
ov064	0x0211791c	func_ov064_0211791c	BigBully_Spawn	spawnfunc
ov064	0x02117fe8	func_ov064_02117fe8	MetalNetLift_Spawn	spawnfunc
ov064	0x02118020	func_ov064_02118020	_ZN12MetalNetLiftD1Ev	vtable slot 16
ov064	0x02118070	func_ov064_02118070	_ZN12MetalNetLiftD0Ev	vtable slot 17
ov064	0x021180d4	func_ov064_021180d4	_ZN12MetalNetLift16CleanupResourcesEv	vtable slot 3
ov064	0x021180e8	func_ov064_021180e8	_ZN12MetalNetLift13InitResourcesEv	vtable slot 0
ov064	0x021180fc	func_ov064_021180fc	TiltingPlatformLll_Spawn	spawnfunc
ov064	0x02118138	func_ov064_02118138	_ZN15RotatingFirebarD1Ev	vtable slot 16
ov064	0x02118194	func_ov064_02118194	_ZN15RotatingFirebarD0Ev	vtable slot 17
ov064	0x02118204	func_ov064_02118204	_ZN15RotatingFirebar16CleanupResourcesEv	vtable slot 3
ov064	0x0211824c	func_ov064_0211824c	_ZN15RotatingFirebar6RenderEv	vtable slot 9
ov064	0x02118274	func_ov064_02118274	_ZN15RotatingFirebar8BehaviorEv	vtable slot 6
ov064	0x02118480	func_ov064_02118480	_ZN15RotatingFirebar13InitResourcesEv	vtable slot 0
ov064	0x02118564	func_ov064_02118564	RotatingFirebar_Spawn	spawnfunc
ov064	0x021185c0	func_ov064_021185c0	_ZN10LavaBubbleD1Ev	vtable slot 16
ov064	0x021185f8	func_ov064_021185f8	_ZN10LavaBubbleD0Ev	vtable slot 17
ov064	0x0211883c	func_ov064_0211883c	_ZN10LavaBubble16CleanupResourcesEv	vtable slot 3
ov064	0x02118844	func_ov064_02118844	_ZN10LavaBubble16OnPendingDestroyEv	vtable slot 12
ov064	0x02118848	func_ov064_02118848	_ZN10LavaBubble6RenderEv	vtable slot 9
ov064	0x02118850	func_ov064_02118850	_ZN10LavaBubble8BehaviorEv	vtable slot 6
ov064	0x021189d8	func_ov064_021189d8	_ZN10LavaBubble13InitResourcesEv	vtable slot 0
ov064	0x02118b10	func_ov064_02118b10	LavaBubble_Spawn	spawnfunc
ov064	0x02118b50	func_ov064_02118b50	_ZN19BowserPuzzleManagerD1Ev	vtable slot 16
ov064	0x02118b94	func_ov064_02118b94	_ZN19BowserPuzzleManagerD0Ev	vtable slot 17
ov064	0x0211904c	func_ov064_0211904c	_ZN19BowserPuzzleManager16CleanupResourcesEv	vtable slot 3
ov064	0x02119088	func_ov064_02119088	_ZN19BowserPuzzleManager6RenderEv	vtable slot 9
ov064	0x021190b0	func_ov064_021190b0	_ZN19BowserPuzzleManager8BehaviorEv	vtable slot 6
ov064	0x021191a8	func_ov064_021191a8	_ZN19BowserPuzzleManager13InitResourcesEv	vtable slot 0
ov064	0x021192d0	func_ov064_021192d0	BowserPuzzleManager_Spawn	spawnfunc
ov064	0x02119300	func_ov064_02119300	BowserPuzzlePiece_Spawn	spawnfunc
ov064	0x02119330	func_ov064_02119330	_ZN17BowserPuzzlePieceD1Ev	vtable slot 16
ov064	0x02119368	func_ov064_02119368	_ZN17BowserPuzzlePieceD0Ev	vtable slot 17
ov064	0x02119880	func_ov064_02119880	_ZN17BowserPuzzlePiece16CleanupResourcesEv	vtable slot 3
ov064	0x021198b0	func_ov064_021198b0	_ZN17BowserPuzzlePiece16OnPendingDestroyEv	vtable slot 12
ov064	0x021198b4	func_ov064_021198b4	_ZN17BowserPuzzlePiece6RenderEv	vtable slot 9
ov064	0x021198bc	func_ov064_021198bc	_ZN17BowserPuzzlePiece8BehaviorEv	vtable slot 6
ov064	0x0211992c	func_ov064_0211992c	_ZN17BowserPuzzlePiece13InitResourcesEv	vtable slot 0
ov064	0x02119a18	func_ov064_02119a18	JetStream_Spawn	spawnfunc
ov064	0x02119a58	func_ov064_02119a58	_ZN9WaterRingD1Ev	vtable slot 16
ov064	0x02119aa0	func_ov064_02119aa0	_ZN9WaterRingD0Ev	vtable slot 17
ov064	0x02119fa0	func_ov064_02119fa0	_ZN9WaterRing16CleanupResourcesEv	vtable slot 3
ov064	0x02119fc4	func_ov064_02119fc4	_ZN9WaterRing16OnPendingDestroyEv	vtable slot 12
ov064	0x02119fc8	func_ov064_02119fc8	_ZN9WaterRing6RenderEv	vtable slot 9
ov064	0x02119ffc	func_ov064_02119ffc	_ZN9WaterRing8BehaviorEv	vtable slot 6
ov064	0x0211a090	func_ov064_0211a090	_ZN9WaterRing13InitResourcesEv	vtable slot 0
ov064	0x0211a1b0	func_ov064_0211a1b0	WaterRing_Spawn	spawnfunc
ov064	0x0211a200	func_ov064_0211a200	_ZN13TreasureChestD1Ev	vtable slot 16
ov064	0x0211a238	func_ov064_0211a238	_ZN13TreasureChestD0Ev	vtable slot 17
ov064	0x0211a77c	func_ov064_0211a77c	_ZN13TreasureChest16CleanupResourcesEv	vtable slot 3
ov064	0x0211a7c4	func_ov064_0211a7c4	_ZN13TreasureChest6RenderEv	vtable slot 9
ov064	0x0211a7ec	func_ov064_0211a7ec	_ZN13TreasureChest8BehaviorEv	vtable slot 6
ov064	0x0211a814	func_ov064_0211a814	_ZN13TreasureChest13InitResourcesEv	vtable slot 0
ov064	0x0211a8f0	func_ov064_0211a8f0	TreasureChest_Spawn	spawnfunc
ov064	0x0211a930	func_ov064_0211a930	_ZN4ClamD1Ev	vtable slot 16
ov064	0x0211a968	func_ov064_0211a968	_ZN4ClamD0Ev	vtable slot 17
ov064	0x0211a9f4	func_ov064_0211a9f4	_ZN4Clam16CleanupResourcesEv	vtable slot 3
ov064	0x0211aa30	func_ov064_0211aa30	_ZN4Clam6RenderEv	vtable slot 9
ov064	0x0211aa58	func_ov064_0211aa58	_ZN4Clam8BehaviorEv	vtable slot 6
ov064	0x0211acc4	func_ov064_0211acc4	_ZN4Clam13InitResourcesEv	vtable slot 0
ov064	0x0211ad70	func_ov064_0211ad70	Clam_Spawn	spawnfunc
ov064	0x0211b818	data_ov064_0211b818	Bully_SpawnInfo	spawninfo
ov064	0x0211b870	data_ov064_0211b870	_ZTV5Bully	vtable alloc=0x400
ov064	0x0211b920	data_ov064_0211b920	BigBully_SpawnInfo	spawninfo
ov064	0x0211b978	data_ov064_0211b978	_ZTV8BigBully	vtable alloc=0x400
ov064	0x0211bc44	data_ov064_0211bc44	MetalNetLift_SpawnInfo	spawninfo
ov064	0x0211bd08	data_ov064_0211bd08	TiltingPlatformLll_SpawnInfo	spawninfo
ov064	0x0211bd2c	data_ov064_0211bd2c	_ZTV12MetalNetLift	vtable alloc=0x368
ov064	0x0211bdec	data_ov064_0211bdec	RotatingFirebar_SpawnInfo	spawninfo
ov064	0x0211be10	data_ov064_0211be10	_ZTV15RotatingFirebar	vtable alloc=0x540
ov064	0x0211bec8	data_ov064_0211bec8	LavaBubble_SpawnInfo	spawninfo
ov064	0x0211beec	data_ov064_0211beec	_ZTV10LavaBubble	vtable alloc=0x31c
ov064	0x0211c160	data_ov064_0211c160	BowserPuzzlePiece_SpawnInfo	spawninfo
ov064	0x0211c17c	data_ov064_0211c17c	BowserPuzzleManager_SpawnInfo	spawninfo
ov064	0x0211c25c	data_ov064_0211c25c	_ZTV19BowserPuzzleManager	vtable alloc=0x33c
ov064	0x0211c310	data_ov064_0211c310	JetStream_SpawnInfo	spawninfo
ov064	0x0211c334	data_ov064_0211c334	_ZTV17BowserPuzzlePiece	vtable alloc=0x33c
ov064	0x0211c3fc	data_ov064_0211c3fc	WaterRing_SpawnInfo	spawninfo
ov064	0x0211c420	data_ov064_0211c420	_ZTV9WaterRing	vtable alloc=0x390
ov064	0x0211c4e8	data_ov064_0211c4e8	TreasureChest_SpawnInfo	spawninfo
ov064	0x0211c50c	data_ov064_0211c50c	_ZTV13TreasureChest	vtable alloc=0x178
ov064	0x0211c5a4	data_ov064_0211c5a4	Clam_SpawnInfo	spawninfo
ov064	0x0211c5c8	data_ov064_0211c5c8	_ZTV4Clam	vtable alloc=0x174
ov065	0x02115ee0	func_ov065_02115ee0	_ZN6SnufitD1Ev	vtable slot 16
ov065	0x02115f28	func_ov065_02115f28	_ZN6SnufitD0Ev	vtable slot 17
ov065	0x02116ae8	func_ov065_02116ae8	_ZN6Snufit16CleanupResourcesEv	vtable slot 3
ov065	0x02116b30	func_ov065_02116b30	_ZN6Snufit16OnPendingDestroyEv	vtable slot 12
ov065	0x02116b34	func_ov065_02116b34	_ZN6Snufit6RenderEv	vtable slot 9
ov065	0x02116b84	func_ov065_02116b84	_ZN6Snufit8BehaviorEv	vtable slot 6
ov065	0x02116e10	func_ov065_02116e10	_ZN6Snufit13InitResourcesEv	vtable slot 0
ov065	0x02116f48	func_ov065_02116f48	Snufit_Spawn	spawnfunc
ov065	0x02116f98	func_ov065_02116f98	_ZN5SwoopD1Ev	vtable slot 16
ov065	0x02116fe8	func_ov065_02116fe8	_ZN5SwoopD0Ev	vtable slot 17
ov065	0x02117aa4	func_ov065_02117aa4	_ZN5Swoop16CleanupResourcesEv	vtable slot 3
ov065	0x02117aec	func_ov065_02117aec	_ZN5Swoop16OnPendingDestroyEv	vtable slot 12
ov065	0x02117af0	func_ov065_02117af0	_ZN5Swoop6RenderEv	vtable slot 9
ov065	0x02117b64	func_ov065_02117b64	_ZN5Swoop8BehaviorEv	vtable slot 6
ov065	0x02117d80	func_ov065_02117d80	_ZN5Swoop13InitResourcesEv	vtable slot 0
ov065	0x02117ee8	func_ov065_02117ee8	Swoop_Spawn	spawnfunc
ov065	0x02117f40	func_ov065_02117f40	_ZN6DorrieD1Ev	vtable slot 16
ov065	0x02117fa8	func_ov065_02117fa8	_ZN6DorrieD0Ev	vtable slot 17
ov065	0x02118024	func_ov065_02118024	_ZN9DorrieCapD1Ev	vtable slot 16
ov065	0x02118064	func_ov065_02118064	_ZN9DorrieCapD0Ev	vtable slot 17
ov065	0x02118d04	func_ov065_02118d04	_ZN6Dorrie16CleanupResourcesEv	vtable slot 3
ov065	0x02118d80	func_ov065_02118d80	_ZN6Dorrie6RenderEv	vtable slot 9
ov065	0x02118da8	func_ov065_02118da8	_ZN9DorrieCap6RenderEv	vtable slot 9
ov065	0x02118df0	func_ov065_02118df0	_ZN6Dorrie8BehaviorEv	vtable slot 6
ov065	0x021190a8	func_ov065_021190a8	_ZN9DorrieCap8BehaviorEv	vtable slot 6
ov065	0x02119228	func_ov065_02119228	_ZN6Dorrie13InitResourcesEv	vtable slot 0
ov065	0x021194e8	func_ov065_021194e8	_ZN9DorrieCap13InitResourcesEv	vtable slot 0
ov065	0x021195ec	func_ov065_021195ec	DorrieCap_Spawn	spawnfunc
ov065	0x02119634	func_ov065_02119634	Dorrie_Spawn	spawnfunc
ov065	0x021196d8	func_ov065_021196d8	_ZN15TtcRotatingCubeD1Ev	vtable slot 16
ov065	0x0211972c	func_ov065_0211972c	_ZN15TtcRotatingCubeD0Ev	vtable slot 17
ov065	0x02119984	func_ov065_02119984	_ZN15TtcRotatingCube16CleanupResourcesEv	vtable slot 3
ov065	0x021199fc	func_ov065_021199fc	_ZN15TtcRotatingCube6RenderEv	vtable slot 9
ov065	0x02119a50	func_ov065_02119a50	_ZN15TtcRotatingCube8BehaviorEv	vtable slot 6
ov065	0x02119c38	func_ov065_02119c38	_ZN15TtcRotatingCube13InitResourcesEv	vtable slot 0
ov065	0x02119ebc	func_ov065_02119ebc	TtcRotatingPrism_Spawn	spawnfunc
ov065	0x02119efc	func_ov065_02119efc	TtcRotatingCube_Spawn	spawnfunc
ov065	0x0211a494	func_ov065_0211a494	_ZN20TtcConveyorBeltLargeD1Ev	vtable slot 16
ov065	0x0211a4e8	func_ov065_0211a4e8	_ZN20TtcConveyorBeltLargeD0Ev	vtable slot 17
ov065	0x0211a638	func_ov065_0211a638	_ZN20TtcConveyorBeltLarge16CleanupResourcesEv	vtable slot 3
ov065	0x0211a69c	func_ov065_0211a69c	_ZN20TtcConveyorBeltLarge6RenderEv	vtable slot 9
ov065	0x0211a6d0	func_ov065_0211a6d0	_ZN20TtcConveyorBeltLarge8BehaviorEv	vtable slot 6
ov065	0x0211a870	func_ov065_0211a870	_ZN20TtcConveyorBeltLarge13InitResourcesEv	vtable slot 0
ov065	0x0211aae0	func_ov065_0211aae0	TtcConveyorBeltLarge_Spawn	spawnfunc
ov065	0x0211ab20	func_ov065_0211ab20	TtcConveyorBeltSmall_Spawn	spawnfunc
ov065	0x0211b328	func_ov065_0211b328	TTC_MovingBar_Spawn	spawnfunc
ov065	0x0211b360	func_ov065_0211b360	_ZN13TTC_MovingBarD1Ev	vtable slot 16
ov065	0x0211b3ac	func_ov065_0211b3ac	_ZN13TTC_MovingBarD0Ev	vtable slot 17
ov065	0x0211b47c	func_ov065_0211b47c	_ZN13TTC_MovingBar16CleanupResourcesEv	vtable slot 3
ov065	0x0211b4e0	func_ov065_0211b4e0	_ZN13TTC_MovingBar6RenderEv	vtable slot 9
ov065	0x0211b508	func_ov065_0211b508	_ZN13TTC_MovingBar8BehaviorEv	vtable slot 6
ov065	0x0211b640	func_ov065_0211b640	_ZN13TTC_MovingBar13InitResourcesEv	vtable slot 0
ov065	0x0211b780	func_ov065_0211b780	TtcRotatingTriangle_Spawn	spawnfunc
ov065	0x0211b7b8	func_ov065_0211b7b8	TtcRotatingGear_Spawn	spawnfunc
ov065	0x0211b7f0	func_ov065_0211b7f0	_ZN15TtcRotatingGearD1Ev	vtable slot 16
ov065	0x0211b834	func_ov065_0211b834	_ZN15TtcRotatingGearD0Ev	vtable slot 17
ov065	0x0211b88c	func_ov065_0211b88c	_ZN15TtcRotatingGear16CleanupResourcesEv	vtable slot 3
ov065	0x0211b8d0	func_ov065_0211b8d0	_ZN15TtcRotatingGear6RenderEv	vtable slot 9
ov065	0x0211b8f8	func_ov065_0211b8f8	_ZN15TtcRotatingGear8BehaviorEv	vtable slot 6
ov065	0x0211ba88	func_ov065_0211ba88	_ZN15TtcRotatingGear13InitResourcesEv	vtable slot 0
ov065	0x0211bb7c	func_ov065_0211bb7c	TtcMovingCubeB_Spawn	spawnfunc
ov065	0x0211bbac	func_ov065_0211bbac	TtcMovingCubeA_Spawn	spawnfunc
ov065	0x0211bbdc	func_ov065_0211bbdc	_ZN14TtcMovingCubeAD1Ev	vtable slot 16
ov065	0x0211bc28	func_ov065_0211bc28	_ZN14TtcMovingCubeAD0Ev	vtable slot 17
ov065	0x0211bd20	func_ov065_0211bd20	_ZN14TtcMovingCubeA16CleanupResourcesEv	vtable slot 3
ov065	0x0211bd64	func_ov065_0211bd64	_ZN14TtcMovingCubeA6RenderEv	vtable slot 9
ov065	0x0211bd8c	func_ov065_0211bd8c	_ZN14TtcMovingCubeA8BehaviorEv	vtable slot 6
ov065	0x0211bf04	func_ov065_0211bf04	_ZN14TtcMovingCubeA13InitResourcesEv	vtable slot 0
ov065	0x0211c040	func_ov065_0211c040	TTC_MovingBeam_Spawn	spawnfunc
ov065	0x0211cb80	data_ov065_0211cb80	Snufit_SpawnInfo	spawninfo
ov065	0x0211cba4	data_ov065_0211cba4	_ZTV6Snufit	vtable alloc=0x3e4
ov065	0x0211cc7c	data_ov065_0211cc7c	Swoop_SpawnInfo	spawninfo
ov065	0x0211cca0	data_ov065_0211cca0	_ZTV5Swoop	vtable alloc=0x440
ov065	0x0211cd84	data_ov065_0211cd84	Dorrie_SpawnInfo	spawninfo
ov065	0x0211cda0	data_ov065_0211cda0	DorrieCap_SpawnInfo	spawninfo
ov065	0x0211cdc4	data_ov065_0211cdc4	_ZTV9DorrieCap	vtable alloc=0x184
ov065	0x0211ce48	data_ov065_0211ce48	_ZTV6Dorrie	vtable alloc=?
ov065	0x0211cfe8	data_ov065_0211cfe8	TtcRotatingCube_SpawnInfo	spawninfo
ov065	0x0211d004	data_ov065_0211d004	TtcRotatingPrism_SpawnInfo	spawninfo
ov065	0x0211d028	data_ov065_0211d028	_ZTV15TtcRotatingCube	vtable alloc=0x3d8
ov065	0x0211d1ac	data_ov065_0211d1ac	TtcConveyorBeltSmall_SpawnInfo	spawninfo
ov065	0x0211d1c8	data_ov065_0211d1c8	TtcConveyorBeltLarge_SpawnInfo	spawninfo
ov065	0x0211d1ec	data_ov065_0211d1ec	_ZTV20TtcConveyorBeltLarge	vtable alloc=0x3a0
ov065	0x0211d290	data_ov065_0211d290	TTC_MovingBar_SpawnInfo	spawninfo
ov065	0x0211d374	data_ov065_0211d374	TtcRotatingGear_SpawnInfo	spawninfo
ov065	0x0211d390	data_ov065_0211d390	TtcRotatingTriangle_SpawnInfo	spawninfo
ov065	0x0211d3b4	data_ov065_0211d3b4	_ZTV13TTC_MovingBar	vtable alloc=0x394
ov065	0x0211d454	data_ov065_0211d454	TtcMovingCubeA_SpawnInfo	spawninfo
ov065	0x0211d470	data_ov065_0211d470	TtcMovingCubeB_SpawnInfo	spawninfo
ov065	0x0211d494	data_ov065_0211d494	_ZTV15TtcRotatingGear	vtable alloc=0x37c
ov065	0x0211d544	data_ov065_0211d544	TTC_MovingBeam_SpawnInfo	spawninfo
ov065	0x0211d568	data_ov065_0211d568	_ZTV14TtcMovingCubeA	vtable alloc=0x330
ov066	0x02115ee0	func_ov066_02115ee0	_ZN6EyerokD1Ev	vtable slot 16
ov066	0x02115f84	func_ov066_02115f84	_ZN6EyerokD0Ev	vtable slot 17
ov066	0x02119654	func_ov066_02119654	_ZN6Eyerok16CleanupResourcesEv	vtable slot 3
ov066	0x021197a0	func_ov066_021197a0	_ZN6Eyerok16OnPendingDestroyEv	vtable slot 12
ov066	0x021197a4	func_ov066_021197a4	_ZN6Eyerok6RenderEv	vtable slot 9
ov066	0x02119838	func_ov066_02119838	_ZN6Eyerok8BehaviorEv	vtable slot 6
ov066	0x02119ce8	func_ov066_02119ce8	_ZN6Eyerok13InitResourcesEv	vtable slot 0
ov066	0x0211a370	func_ov066_0211a370	Eyerok_Spawn	spawnfunc
ov066	0x0211ad40	data_ov066_0211ad40	Eyerok_SpawnInfo	spawninfo
ov066	0x0211ad64	data_ov066_0211ad64	_ZTV6Eyerok	vtable alloc=?
ov070	0x0211f000	func_ov070_0211f000	_ZN6FlyGuyD1Ev	vtable slot 16
ov070	0x0211f048	func_ov070_0211f048	_ZN6FlyGuyD0Ev	vtable slot 17
ov070	0x02120150	func_ov070_02120150	_ZN6FlyGuy16CleanupResourcesEv	vtable slot 3
ov070	0x021201bc	func_ov070_021201bc	_ZN6FlyGuy16OnPendingDestroyEv	vtable slot 12
ov070	0x021201c0	func_ov070_021201c0	_ZN6FlyGuy6RenderEv	vtable slot 9
ov070	0x02120210	func_ov070_02120210	_ZN6FlyGuy8BehaviorEv	vtable slot 6
ov070	0x021203b4	func_ov070_021203b4	_ZN6FlyGuy13InitResourcesEv	vtable slot 0
ov070	0x02120520	func_ov070_02120520	FlyGuy_Spawn	spawnfunc
ov070	0x02120570	func_ov070_02120570	_ZN3AmpD1Ev	vtable slot 16
ov070	0x021205d0	func_ov070_021205d0	_ZN3AmpD0Ev	vtable slot 17
ov070	0x02120dc4	func_ov070_02120dc4	_ZN3Amp16CleanupResourcesEv	vtable slot 3
ov070	0x02120e20	func_ov070_02120e20	_ZN3Amp16OnPendingDestroyEv	vtable slot 12
ov070	0x02120e24	func_ov070_02120e24	_ZN3Amp6RenderEv	vtable slot 9
ov070	0x02120e8c	func_ov070_02120e8c	_ZN3Amp8BehaviorEv	vtable slot 6
ov070	0x02120eec	func_ov070_02120eec	_ZN3Amp13InitResourcesEv	vtable slot 0
ov070	0x021210ac	func_ov070_021210ac	Amp_Spawn	spawnfunc
ov070	0x02121118	func_ov070_02121118	_ZN10FlameChompD1Ev	vtable slot 16
ov070	0x02121160	func_ov070_02121160	_ZN10FlameChompD0Ev	vtable slot 17
ov070	0x0212189c	func_ov070_0212189c	_ZN10FlameChomp16CleanupResourcesEv	vtable slot 3
ov070	0x021218c0	func_ov070_021218c0	_ZN10FlameChomp16OnPendingDestroyEv	vtable slot 12
ov070	0x021218c4	func_ov070_021218c4	_ZN10FlameChomp6RenderEv	vtable slot 9
ov070	0x021218f4	func_ov070_021218f4	_ZN10FlameChomp8BehaviorEv	vtable slot 6
ov070	0x02121914	func_ov070_02121914	_ZN10FlameChomp13InitResourcesEv	vtable slot 0
ov070	0x02121af8	func_ov070_02121af8	FlameChomp_Spawn	spawnfunc
ov070	0x02121b48	func_ov070_02121b48	_ZN14FlameChompFireD1Ev	vtable slot 16
ov070	0x02121b88	func_ov070_02121b88	_ZN14FlameChompFireD0Ev	vtable slot 17
ov070	0x02122060	func_ov070_02122060	_ZN14FlameChompFire16CleanupResourcesEv	vtable slot 3
ov070	0x02122068	func_ov070_02122068	_ZN14FlameChompFire16OnPendingDestroyEv	vtable slot 12
ov070	0x0212206c	func_ov070_0212206c	_ZN14FlameChompFire6RenderEv	vtable slot 9
ov070	0x02122104	func_ov070_02122104	_ZN14FlameChompFire8BehaviorEv	vtable slot 6
