0x02022328	_ZN8Particle17CheckLavaCallback14SpawnParticlesERNS_6SystemE	function
0x02022418	_ZN8Particle22FitWaterSimpleCallback8OnUpdateERNS_6SystemEb	function
0x02022464	_ZN8Particle14BubbleCallback8OnUpdateERNS_6SystemEb	function
0x020224fc	_ZN8Particle14SplashCallback8OnUpdateERNS_6SystemEb	function
0x020225a8	_ZN8Particle13ScaleCallback8OnUpdateERNS_6SystemEb	function
0x020225d0	_ZN8Particle13ScaleCallback14SpawnParticlesERNS_6SystemE	function
0x020225fc	_ZN5dPa_c7level_c15scaleCallback_cC1Ev	function
0x02022630	_ZN8Particle14SimpleCallback8OnUpdateERNS_6SystemEb	function
0x02022640	_ZN8Particle14SimpleCallback14SpawnParticlesERNS_6SystemE	function
0x02022680	_ZN5dPa_c7level_c16simpleCallback_cC1Ev	function
0x020226a4	_ZN5dPa_c7level_c16simpleCallback_cC2Ev	function
0x020226c8	_ZN8Particle8Callback8OnUpdateERNS_6SystemEb	function
0x020226d0	_ZN8Particle8Callback14SpawnParticlesERNS_6SystemE	function
0x020226d4	_ZN8Particle19SetSelfDestructFlagEj	function
0x02022998	_ZN8Particle6System9NewRippleE5Fix12IiES2_S2_	function
0x02022aa8	_ZN8Particle6System12NewBigSplashE5Fix12IiES2_S2_	function
0x02022b58	_ZN8Particle20RunningSlidingDustAtE5Fix12IiES1_S1_	function
0x02022bb4	_ZN8Particle6System17NewUnkCallback818Ejj5Fix12IiES2_S2_PK11Vector3_16f	function
0x02022bf8	_ZN8Particle6System10NewWeatherEjj5Fix12IiES2_S2_PK11Vector3_16fj	function
0x02022d80	_ZN8Particle6System3NewEjj5Fix12IiES2_S2_PK11Vector3_16fPNS_8CallbackE	function
0x02022e68	_ZN8Particle6System12FromUniqueIDEj	function
0x02022e98	_ZN8Particle6System9NewSimpleEj5Fix12IiES2_S2_	function
0x02022ee0	_ZN8Particle9RenderAllEv	function
0x02022f20	_ZN8Particle10SysTracker6UpdateEv	function
0x02022f40	_ZN8Particle10SysTracker10InitialiseEv	function
0x020230d8	PARTICLE_SPA_FILE	data
0x020230ec	_ZN8Particle7Texture12AllocPalVramEjb	function
0x02023134	_ZN8Particle7Texture12AllocTexVramEjb	function
0x02023194	_ZN8Particle10SysTrackerD1Ev	function
0x02023204	_ZN8Particle10SysTrackerC1Ev	function
0x0202341c	LoadDebugFont	function
0x02023598	_ZN5SceneD2Ev	function
0x020235d4	_ZN5SceneD0Ev	function
0x02023688	_ZN5StageD2Ev	function
0x020236f0	_ZN5StageD0Ev	function
0x0202376c	_ZN5Stage9VE_UpdateEv	function
0x02023a80	_ZN5Stage7VE_InitEv	function
0x02023be0	_ZN5Stage20RenderBouncingArrowsEv	function
0x02023db8	_ZN5Stage9LC_RenderEv	function
0x020242c8	_ZN5Stage9LC_UpdateEv	function
0x02024c70	_ZN5Stage16CheckCameraInputEv	function
0x020250d0	_ZN5Stage12RenderNumberEhiibi	function
0x020251d0	_ZN5Stage9PS_RenderEv	function
0x02025d20	_ZN5Stage25PS_UpdateOkAndBackButtonsEb	function
0x02025e74	_ZN5Stage17PS_UpdateSaveMenuEb	function
0x02025f60	_ZN5Stage20PS_UpdateOptionsMenuEv	function
0x02026148	_ZN5Stage17UpdateMenuButtonsEb	function
0x02026290	_ZN5Stage10PS_CleanupEv	function
0x0202635c	_ZN5Stage9PS_UpdateEv	function
0x0202942c	_ZN5Stage7PS_InitEv	function
0x02029654	IsButtonInputValid	function
0x020297f4	_ZN5Stage14GraphCallback2Ev	function
0x02029838	_ZN5Stage14GraphCallback1Ev	function
0x02029854	UpdateMinimap	function
0x020298a0	StartEntranceFaderWipe	function
0x020298d8	StartExitCharacterWipe	function
0x020298fc	StartExitFaderWipe	function
0x02029934	FUN_02029934	function
0x02029980	FUN_02029980	function
0x020299f4	FUN_020299f4	function
0x02029a68	FUN_02029a68	function
0x02029ab0	FUN_02029ab0	function
0x02029b04	EnterBigBoosHaunt	function
0x02029b30	KillPlayer	function
0x02029b84	HitDeathPlane	function
0x02029bd4	ExitLevel	function
0x02029bf4	SetNextLevel	function
0x02029d1c	SetNextStar	function
0x02029dbc	DeathTable_ClearBit	function
0x02029e0c	DeathTable_SetBit	function
0x02029e58	DeathTable_GetBit	function
0x02029ea4	_ZN5Event8ClearBitEj	function
0x02029ec4	_ZN5Event6SetBitEj	function
0x02029ee0	_ZN5Event6GetBitEj	function
0x02029ef8	_ZN5Stage19RenderVsModeNewStarEv	function
0x0202a130	FUN_0202a130	function
0x0202a168	_ZN5Stage21RenderVsModeCountdownEv	function
0x0202a55c	NumVsStarsObtained	function
0x0202a5ac	GiveVsStars	function
0x0202a5c4	_ZN5Stage15IsPauseDisabledEv	function
0x0202a608	ClearSpikeBomb	function
0x0202a628	AddSpikeBomb	function
0x0202a660	SetStarMarker	function
0x0202a67c	OpenCannonInCurLevel	function
0x0202a694	IsCannonOpenInCurLevel	function
0x0202a6ac	CollectStarInCurLevel	function
0x0202a6c8	IsStarCollectedInCurLevel	function
0x0202a6e4	NumRedCoins	function
0x0202a734	GiveRedCoins	function
0x0202a770	NumCoins	function
0x0202a7b8	GiveCoins	function
0x0202a814	GiveHealth	function
0x0202a87c	InitControllerMode	function
0x0202a8b0	SetControllerMode	function
0x0202a93c	_ZN5Stage11GetSkyboxIDEv	function
0x0202a994	_Z23LoadMinimapChangeObjecti5Fix12IiEh	function
0x0202aa2c	HideArea	function
0x0202aa4c	ShowArea	function
0x0202aa6c	IsAreaShowing	function
0x0202aa88	ChangeArea	function
0x0202aac0	GiveLives	function
0x0202aaec	LoadLevel	function
0x0202acc0	LoadLevelNoReturn	function
0x0202acfc	SetPlayerGlobals	function
0x0202ad78	ExitMinigameMenu	function
0x0202adf4	StartMinigameMenu	function
0x0202ae2c	PrepareVsMode	function
0x0202ae88	StartFile	function
0x0202af08	StartWithFarCamera	function
0x0202af28	GetStarCameraSetting	function
0x0202af48	GetMinimapScale	function
0x0202af9c	GetMinimapID	function
0x0202b07c	GetTeleportDestObj	function
0x0202b0ac	GetViewObj	function
0x0202b0fc	_ZN5Stage10LoadSkyboxEv	function
0x0202b164	_ZN5Stage22RenderModelTransparentEv	function
0x0202b268	_ZN5Stage11RenderModelEv	function
0x0202b3d8	CopyTexPalFromLevelModel	function
0x0202b534	_ZN5Stage23LoadTextureTransformersEv	function
0x0202b5ec	_ZN5Stage9LoadModelEv	function
0x0202b67c	_ZN5Stage9RenderFogEv	function
0x0202b6f0	Geometry_WriteFogTable	data
0x0202b710	_ZN5Stage7LoadFogEv	function
0x0202b818	_ZN5Stage8CanPauseEv	function
0x0202b8a0	_ZN5Stage16OnPendingDestroyEv	function
0x0202b8a4	_ZN5Stage6RenderEv	function
0x0202bbbc	_ZN5Stage8BehaviorEv	function
0x0202c2ac	_ZN5Stage10CheckInputEv	function
0x0202c830	_ZN3Fog4InitEt5Fix12IiES1_	function
0x0202c8b8	SetTouchScreenDelay	function
0x0202c8f8	ResetInput	function
0x0202c9a8	_ZN5Stage16CleanupResourcesEv	function
0x0202cc0c	_ZN5Stage13InitResourcesEv	function
0x0202d690	_ZN5Stage14LoadGraphics2DEbi	function
0x0202ddc8	_ZN5Stage19BeforeInitResourcesEv	function
0x0202ddd4	IsLevelTinyHugeIslandOutside	function
0x0202ddf4	IsLevelInsideCastle	function
0x0202de24	GetSoundGroupID	function
0x0202de64	_Z19UnloadLevelOverlaysi	function
0x0202ded4	_Z17LoadLevelOverlaysi	function
0x0202df70	_Z26LoadOrUnloadObjectOverlaysPFviEi	function
0x0202e088	_ZN5StageC1Ev	function
0x0202e140	_ZN5SceneD1Ev	function
0x0202e170	_ZN5SceneD0Ev	function
0x0202e1b4	_ZN5Scene20SetAndStopColorFaderEv	function
0x0202e1e0	_ZN5Scene9SetFadersEP15FaderBrightness	function
0x0202e26c	_ZN5Scene16SpawnIfNecessaryEv	function
0x0202e300	_ZN5Scene18PrepareToSpawnBootEv	function
0x0202e348	_ZN5Scene14StartSceneFadeEjjt	function
0x0202e36c	_ZN5Scene15SetSceneToSpawnEjj	function
0x0202e398	_ZN5Scene11AfterRenderEj	function
0x0202e3a4	_ZN5Scene12BeforeRenderEv	function
0x0202e3c8	_ZN5Scene13AfterBehaviorEj	function
0x0202e3d4	_ZN5Scene14BeforeBehaviorEv	function
0x0202e5d0	_ZN5Scene21AfterCleanupResourcesEj	function
0x0202e5f0	_ZN5Scene22BeforeCleanupResourcesEv	function
0x0202e62c	_ZN5Scene18AfterInitResourcesEj	function
0x0202e638	_ZN5Scene19BeforeInitResourcesEv	function
0x0202e66c	_ZN5Scene19ResetFadersAndSoundEv	function
0x0202e6c8	_ZN5Scene20Initialise3dGraphicsEv	function
0x0202e73c	_ZN5Stage12SetVramBanksEv	function
0x0202e78c	_ZN2GX15DisableAllBanksEv	function
0x0202e7d4	_ZN5Scene22ResetHardwareRegistersEv	function
0x0202fc98	_ZN4ViewD1Ev	function
0x0202fcc8	_ZN4ViewD0Ev	function
0x0202fd0c	_ZN4View6RenderEv	function
0x0202fd4c	Quaternion_FromVector3	function
0x0202fef8	Quaternion_SLerp	function
0x020301c4	Matrix4x3_FromQuaternion	function
0x020301e8	Matrix3x3_FromQuaternion	function
0x02030450	Quaternion_Normalize	function
0x02032f04	_ZN7Message16SetTextGlobalsVSEv	function
0x020339c0	_ZN7Message17DisplayVsExitTextEt	function
0x02034358	_ZN7Message18DisplayPauseTextVSEt	function
0x02034954	LoadFont3D	function
0x020349e0	_ZN7Message10LoadTextVSEv	function
0x02035448	_ZN4BgCh19StartDetectingToxicEv	function
0x02035488	_ZN4BgCh18StopDetectingWaterEv	function
0x0203549c	_ZN4BgCh19StartDetectingWaterEv	function
0x020354bc	_ZN4BgCh21StopDetectingOrdinaryEv	function
0x02035564	_ZNK12WithMeshClsn15ShouldUpdatePosEv	function
0x02035578	_ZNK12WithMeshClsn16ShouldUpdatePosYEv	function
0x02035610	_ZNK12WithMeshClsn12TouchesWaterEv	function
0x02035620	_ZNK12WithMeshClsn14GetResultFlag1Ev	function
0x0203562c	_ZNK12WithMeshClsn8IsOnWallEv	function
0x0203565c	_ZNK12WithMeshClsn13GetWallResultEv	function
0x0203566c	_ZNK12WithMeshClsn14GetFloorResultEv	function
0x02035694	_ZNK12WithMeshClsn13GetLimMovFlagEv	function
0x020356a0	_ZN12WithMeshClsn15ClearLimMovFlagEv	function
0x020356b4	_ZN12WithMeshClsn13SetLimMovFlagEv	function
0x020356e8	_ZNK12WithMeshClsn10IsOnGroundEv	function
0x020356f4	_ZN12WithMeshClsn15ClearGroundFlagEv	function
0x02035708	_ZN12WithMeshClsn13SetGroundFlagEv	function
0x0203571c	_ZNK12WithMeshClsn13JustHitGroundEv	function
0x02035728	_ZN12WithMeshClsn22ClearJustHitGroundFlagEv	function
0x02035750	_ZN12WithMeshClsn19ClearAllGroundFlagsEv	function
0x02035820	_ZN12WithMeshClsn18StopDetectingWaterEv	function
0x02035840	_ZN12WithMeshClsn19StartDetectingWaterEv	function
0x0203589c	_ZN12WithMeshClsn12Unk_0203589cEv	function
0x020358ac	_ZN12WithMeshClsn20UpdateExtraContinousEv	function
0x02036318	_ZN12WithMeshClsn22UpdateContinuousNoLavaEv	function
0x020366b4	_ZN12WithMeshClsn16UpdateContinuousEv	function
0x02036ee4	_ZN12WithMeshClsn22UpdateDiscreteNoLava_2Ev	function
0x02037024	_ZN12WithMeshClsn20UpdateDiscreteNoLavaEv	function
0x02037388	_ZN12WithMeshClsn4InitEP5Actor5Fix12IiES3_P10Vector3_16S5_	function
0x020373f8	_ZN12WithMeshClsnD1Ev	function
0x02037430	_ZN12WithMeshClsnC1Ev	function
0x0203748c	_ZN13RaycastGround12SetObjAndPosERK7Vector3P5Actor	function
0x02037534	_ZN13RaycastGroundD1Ev	function
0x02037570	_ZN13RaycastGroundC1Ev	function
0x020375d0	_ZN11RaycastLine10GetClsnPosEv	function
0x02037670	_ZN11RaycastLine13SetObjAndLineERK7Vector3S2_P5Actor	function
0x02037764	_ZN11RaycastLineD1Ev	function
0x020377b0	_ZN11RaycastLineC1Ev	function
0x020378e4	_ZN10SphereClsn14SetFloorResultERK10ClsnResult	function
0x02037c00	_ZN10SphereClsn15SetObjAndSphereERK7Vector35Fix12IiEP5Actor	function
0x02037cb0	_ZN10SphereClsnD1Ev	function
0x02037d18	_ZN10SphereClsnC1Ev	function
0x02037dcc	_ZNK11SurfaceInfo12CopyNormalToER7Vector3	function
0x02037f4c	_ZNK10ClsnResult9GetClsnIDEv	function
0x02038018	_ZN10ClsnResultaSERKS_	function
0x0203806c	_ZNK10ClsnResult6CopyToERS_	function
0x02038144	_ZN10ClsnResultD1Ev	function
0x0203816c	_ZN10ClsnResultC1Ev	function
0x02038638	_ZN11RaycastLine10DetectClsnEv	function
0x02038b78	_ZN10SphereClsn10DetectClsnEv	function
0x02038f44	_ZN13RaycastGround10DetectClsnEv	function
0x02039140	_ZN16MeshColliderBase7DisableEv	function
0x02039184	_ZN16MeshColliderBase6EnableEP5Actor	function
0x020391f4	_ZN5Stage18ResetMeshCollidersEv	function
0x0203923c	_ZN16MeshColliderBase21UpdatePosWithVelocityERS_P5ActorR10ClsnResultR7Vector3P10Vector3_16S8_	function
0x0203929c	_ZN16MeshColliderBase16UpdatePosAndAngsERS_P5ActorR10ClsnResultR7Vector3P10Vector3_16S8_	function
0x020392f8	_ZN16MeshColliderBase25UpdateAngsWithAngularVelYERS_P5ActorR10ClsnResultR7Vector3P10Vector3_16S8_	function
0x02039348	_ZN16MeshColliderBase22UpdatePosWithTransformERS_P5ActorR10ClsnResultR7Vector3P10Vector3_16S8_	function
0x020393dc	_ZN16MeshColliderBase9IsEnabledEv	function
0x0203940c	_ZN16MeshColliderBase11GetVelocityER7Vector3	function
0x02039428	_ZN16MeshColliderBase14GetAngularVelYEv	function
0x02039430	_ZN16MeshColliderBase12TransformPosERK7Vector3RS0_	function
0x02039438	_ZN16MeshColliderBase10BeforeClsnER10ClsnResultP5ActorR7Vector3P10Vector3_16S7_	function
0x02039470	_ZN16MeshColliderBase10DetectClsnER10SphereClsn	function
0x02039478	_ZN16MeshColliderBase10DetectClsnER11RaycastLine	function
0x02039480	_ZN16MeshColliderBase10DetectClsnER13RaycastGround	function
0x02039488	_ZN4BgCh21ShouldPassThroughImplEPvRK4CLPSRKS_b	function
0x02039620	_ZN16MeshColliderBase9Virtual08Ev	function
0x02039668	_ZN16MeshColliderBaseD0Ev	function
0x0203968c	_ZN16MeshColliderBaseD2Ev	function
0x0203969c	_ZN16MeshColliderBaseC2Ev	function
0x020396d8	_ZN12MeshCollider9Virtual08Ev	function
0x020396f0	_ZN12MeshCollider7SetFileEP8KCL_FileR10CLPS_Block	function
0x02039760	_ZN12MeshCollider17UpdateFileOffsetsER8KCL_File	function
0x0203982c	_ZN12MeshColliderD0Ev	function
0x02039864	_ZN12MeshColliderD1Ev	function
0x02039894	_ZN12MeshColliderC1Ev	function
0x02039908	_ZN18MovingMeshCollider11GetVelocityER7Vector3	function
0x02039924	_ZN18MovingMeshCollider14GetAngularVelYEv	function
0x02039930	_ZN18MovingMeshCollider12TransformPosERK7Vector3RS0_	function
0x02039970	_ZN18MovingMeshCollider10DetectClsnER11RaycastLine	function
0x02039a3c	_ZN18MovingMeshCollider10DetectClsnER10SphereClsn	function
0x02039cb8	_ZN18MovingMeshCollider10DetectClsnER13RaycastGround	function
0x02039e60	_ZN18MovingMeshCollider17GetTriangleOriginEsR7Vector3	function
0x02039ec0	_ZN18MovingMeshCollider9GetNormalEsR7Vector3	function
0x02039f20	_ZN18MovingMeshCollider9TransformERK9Matrix4x3s	function
0x0203a1dc	_ZN18MovingMeshCollider9Virtual08Ev	function
0x0203a1e0	_ZN18MovingMeshCollider7SetFileEP8KCL_FileRK9Matrix4x35Fix12IiEsR10CLPS_Block	function
0x0203a444	_ZN18MovingMeshColliderD0Ev	function
0x0203a470	_ZN18MovingMeshColliderD1Ev	function
0x0203a494	_ZN18MovingMeshColliderC1Ev	function
0x0203a4dc	_ZN21ExtendingMeshCollider9GetNormalEsR7Vector3	function
0x0203a594	_ZN21ExtendingMeshCollider10DetectClsnER11RaycastLine	function
0x0203a660	_ZN21ExtendingMeshCollider10DetectClsnER10SphereClsn	function
0x0203a8fc	_ZN21ExtendingMeshCollider10DetectClsnER13RaycastGround	function
0x0203aa0c	_ZN21ExtendingMeshCollider9Virtual08Ev	function
0x0203aad8	_ZN21ExtendingMeshCollider9SetScaleYE5Fix12IiE	function
0x0203ab04	_ZN21ExtendingMeshCollider7SetFileEP8KCL_FileRK9Matrix4x35Fix12IiEsR10CLPS_Block	function
0x0203ab3c	_ZN21ExtendingMeshColliderD0Ev	function
0x0203ab68	_ZN21ExtendingMeshColliderD1Ev	function
0x0203ab8c	_ZN21ExtendingMeshColliderC1Ev	function
0x0203ac80	_ZN7PathPtr6FromIDEj	function
0x0203acdc	_ZNK7PathPtr7GetNodeER7Vector3j	function
0x0203ad34	_ZNK7PathPtr5LoopsEv	function
0x0203ad60	_ZNK7PathPtr8NumNodesEv	function
0x0203ad74	_ZN7PathPtrC1Ev	function
0x0203adbc	DecIfAbove0_Short	function
0x0203add4	DecIfAbove0_Byte	function
0x0203adec	_Z14ApproachLinearRsss	function
0x0203ae58	_Z14ApproachLinearRiii	function
0x0203aed8	_Z15ApproachLinear2Rsss	function
0x0203af34	_Z15ApproachLinear2Riii	function
0x0203af90	_Z11UpdateAngleRssis	function
0x0203b008	ApproachAngle	function
0x0203b0e8	AngleDiff	function
0x0203b0fc	Math_Function_0203b0fc	function
0x0203b14c	Math_Function_0203b14c	function
0x0203b4ac	_ZN9ActorBase9SceneNode5ResetEv	function
0x0203b4c4	_ZN9ActorBase9SceneNodeC1Ev	function
0x0203b4dc	_ZN4cstd5atan2E5Fix12IiES1_	function
0x0203b6a4	Vec3_RotateYAndTranslate	function
0x0203b770	Vec3_VertAngle	function
0x0203b7ac	Vec3_HorzAngle	function
0x0203b7dc	Vec3_ApproachHorz	function
0x0203b89c	_Z14ApproachLinearR7Vector3RKS_5Fix12IiE	function
0x0203b990	RandomIntInternal	function
0x0203bd28	Matrix4x3_FromRotationZ	function
0x0203bd6c	Matrix4x3_FromRotationY	function
0x0203bdb0	Matrix4x3_FromRotationX	function
0x0203bdf4	Matrix4x3_FromRotationZXYExt	function
0x0203be9c	Matrix4x3_FromRotationXYZExt	function
0x0203bf44	Matrix4x3_FromTranslation	function
0x0203bf90	Matrix4x3_ApplyInPlaceToRotationZ	function
0x0203bfc0	Matrix4x3_ApplyInPlaceToRotationY	function
0x0203bff0	Matrix4x3_ApplyInPlaceToRotationX	function
0x0203c020	Matrix4x3_ApplyInPlaceToRotationZXYExt	function
0x0203c0b4	Matrix4x3_ApplyInPlaceToRotationXYZExt	function
0x0203c148	Matrix4x3_ApplyInPlaceToScale	function
0x0203c184	Matrix4x3_ApplyInPlaceToTranslation	function
0x0203c1b4	_ZN6Memory10DeallocateEPv	function
0x0203c1c4	_ZN6Memory8AllocateEj	function
0x0203c1d8	_ZN6Memory8AllocateEji	function
0x0203c1e8	_ZN6Memory10DeallocateEPvP4Heap	function
0x0203c210	_ZN6Memory8AllocateEjiP4Heap	function
0x0203c24c	_ZN4Heap18InitializeGameHeapEjPS_	function
0x0203c274	_ZN4Heap7_SizeofEPv	function
0x0203c280	_ZN4Heap11_DeallocateEPv	function
0x0203c28c	_ZN4Heap8AllocateEj	function
0x0203c29c	_ZN4Heap9_AllocateEji	function
0x0203c2a8	_ZN4Heap20RestoreFromTemporaryEv	function
0x0203c2d8	_ZN4Heap28InitializeSolidHeapAsDefaultEjPS_i	function
0x0203c2e4	_ZN4Heap23SetupSolidHeapAsDefaultEjPS_i	function
0x0203c324	_ZN4Heap10SetDefaultEv	function
0x0203c33c	_ZN9SolidHeap12VResizeToFitEv	function
0x0203c388	_ZN13ExpandingHeap12VResizeToFitEv	function
0x0203c390	_ZN4Heap11ResizeToFitEv	function
0x0203c3d8	_ZN9SolidHeap10VGetNodeIDEv	function
0x0203c3e0	_ZN13ExpandingHeap10VGetNodeIDEv	function
0x0203c3f0	_ZN9SolidHeap10VSetNodeIDEj	function
0x0203c3f8	_ZN13ExpandingHeap10VSetNodeIDEj	function
0x0203c408	_ZN4Heap9SetNodeIDEj	function
0x0203c428	_ZN9SolidHeap7VSizeofEPv	function
0x0203c444	_ZN13ExpandingHeap7VSizeofEPv	function
0x0203c454	_ZN4Heap6SizeofEPv	function
0x0203c49c	_ZN9SolidHeap14VDeallocateAllEv	function
0x0203c4b0	_ZN13ExpandingHeap14VDeallocateAllEv	function
0x0203c4cc	_ZN22ExpandingHeapAllocator16InvokeDeallocateEPvPS_j	function
0x0203c4e4	_ZN9SolidHeap11VDeallocateEPv	function
0x0203c50c	_ZN13ExpandingHeap11VDeallocateEPv	function
0x0203c538	_ZN4Heap10DeallocateEPv	function
0x0203c558	_ZN9SolidHeap11VReallocateEPvj	function
0x0203c568	_ZN13ExpandingHeap11VReallocateEPvj	function
0x0203c578	_ZN4Heap10ReallocateEPvj	function
0x0203c598	_ZN9SolidHeap11VMemoryLeftEv	function
0x0203c5ac	_ZN13ExpandingHeap11VMemoryLeftEv	function
0x0203c5bc	_ZN9SolidHeap19VMaxAllocatableSizeEv	function
0x0203c5d0	_ZN13ExpandingHeap19VMaxAllocatableSizeEv	function
0x0203c5e4	_ZN9SolidHeap22VMaxAllocationUnitSizeEv	function
0x0203c5f8	_ZN13ExpandingHeap22VMaxAllocationUnitSizeEv	function
0x0203c60c	_ZN4Heap21MaxAllocationUnitSizeEv	function
0x0203c62c	_ZN9SolidHeap7VRescueEv	function
0x0203c630	_ZN13ExpandingHeap7VRescueEv	function
0x0203c634	_ZN4Heap6RescueEv	function
0x0203c654	_ZN9SolidHeap7VIntactEv	function
0x0203c65c	_ZN13ExpandingHeap7VIntactEv	function
0x0203c664	_ZN4Heap6IntactEv	function
0x0203c6ac	_ZN9SolidHeap9VAllocateEjj	function
0x0203c6bc	_ZN13ExpandingHeap9VAllocateEji	function
0x0203c6cc	_ZN4Heap8AllocateEji	function
0x0203c70c	_ZN9SolidHeap8VDestroyEv	function
0x0203c72c	_ZN13ExpandingHeap8VDestroyEv	function
0x0203c74c	_ZN4Heap8_DestroyEv	function
0x0203c758	_ZN4Heap7DestroyEv	function
0x0203c7a0	_ZN4Heap15CreateSolidHeapEjPS_i	function
0x0203c844	_ZN4Heap19CreateExpandingHeapEjPS_i	function
0x0203c8e8	_ZN4Heap14CreateRootHeapEPvj	function
0x0203c970	_ZN9SolidHeapD0Ev	function
0x0203c99c	_ZN9SolidHeapD1Ev	function
0x0203c9c0	_ZN13ExpandingHeapD0Ev	function
0x0203c9ec	_ZN13ExpandingHeapD1Ev	function
0x0203ca10	_ZN4HeapD2Ev	function
0x0203ca20	_ZN4HeapD0Ev	function
0x0203ca44	_ZN4HeapD1Ev	function
0x0203ca54	_ZN9SolidHeapC1EPvjP4HeapP18SolidHeapAllocator	function
0x0203ca80	_ZN13ExpandingHeapC1EPvjP4HeapP22ExpandingHeapAllocator	function
0x0203caac	_ZN4HeapC1EPvjP4Heap	function
0x0203cae8	_ZN4Heap18InitializeRootHeapEv	function
0x0203cb04	_ZN4Heap13SetupRootHeapEv	function
0x0203cbcc	_ZN6Memory16operator_delete2EPv	function
0x0203cbd8	_ZN6Memory13operator_new2Ej	function
0x0203cbe4	_Znwj	function
0x0203cbf0	_ZdlPv	function
0x0203cc0c	_Znwj	function
0x0203ce2c	NormalizeVec3IfNonZero	function
0x0203cf40	Vec3_HorzDist	function
0x0203cf78	Vec3_HorzLen	function
0x0203cfdc	Vec3_Dist	function
0x0203d064	Vec3_Equal	function
0x0203d0a0	Vec3_LslInPlace	function
0x0203d0d0	Vec3_Lsl	function
0x0203d108	Vec3_AsrInPlace	function
0x0203d138	Vec3_Asr	function
0x0203d170	Vec3_DivScalarInPlace	function
0x0203d224	Vec3_MulScalarInPlace	function
0x0203d290	Vec3_MulScalar	function
0x0203d2fc	Vec3_Sub	function
0x0203d340	Vec3_Add	function
0x0203d744	_ZN4cstd4sqrtEy	function
0x0203d880	GetOwnerLanguage	function
0x0203db24	GetAngleToCamera	function
0x02042804	_ZN8SaveData16ReadDataFromCartEPcjj	function
0x02042c3c	_ZN8SaveData14SaveDataToCartEPcjj	function
0x02043444	_ZN9ActorBasenwEj	function
0x02043494	_ZN9ActorBase13OnHeapCreatedEv	function
0x0204349c	_ZN9ActorBase9Virtual38Ejj	function
0x0204357c	_ZN9ActorBase9Virtual34Ejj	function
0x02043824	_ZN9ActorBase18MarkForDestructionEv	function
0x02043ac0	_ZN9ActorBase16OnPendingDestroyEv	function
0x02043ac4	_ZN9ActorBase11AfterRenderEj	function
0x02043ac8	_ZN9ActorBase12BeforeRenderEv	function
0x02043af0	_ZN9ActorBase6RenderEv	function
0x02043af8	_ZN9ActorBase13AfterBehaviorEj	function
0x02043afc	_ZN9ActorBase14BeforeBehaviorEv	function
0x02043b24	_ZN9ActorBase8BehaviorEv	function
0x02043b2c	_ZN9ActorBase21AfterCleanupResourcesEj	function
0x02043bac	_ZN9ActorBase22BeforeCleanupResourcesEv	function
0x02043bf0	_ZN9ActorBase16CleanupResourcesEv	function
0x02043bf8	_ZN9ActorBase18AfterInitResourcesEj	function
0x02043c78	_ZN9ActorBase19BeforeInitResourcesEv	function
0x02043c80	_ZN9ActorBase13InitResourcesEv	function
0x02043c88	_ZN9ActorBase7ProcessEMS_FivEMS_FbvEMS_FvjE	function
0x02043d48	_ZN9ActorBaseD1Ev	function
0x02043d78	_ZN9ActorBaseD0Ev	function
0x02043dbc	_ZN9ActorBaseD2Ev	function
0x02043dec	_ZN9ActorBaseC1Ev	function
0x020443c8	_ZN15ModelComponents6RenderEP9Matrix4x3P7Vector3	function
0x0204504c	_ZN15ModelComponents21UpdateVertsUsingBonesEv	function
0x02045394	_ZN15ModelComponents11UpdateBonesEP8BCA_Filei	function
0x020458e0	_ZN5Model13LoadTexAndPalER8BMD_File	function
0x02045b58	_ZN5Model27LoadCompressedTextureToVramEPcjPc	function
0x02045c10	_ZN5Model17LoadTextureToVramEPcj	function
0x02045c60	_ZN5Model13GetVramOffsetEj	function
0x02045d20	InitialiseVramGlobals	function
0x020465fc	_ZN5Model17UpdateFileOffsetsER8BMD_File	function
0x020468a0	_ZN15TextureSequence17UpdateFileOffsetsER8BTP_File	function
0x020469ac	_ZN9Animation17UpdateFileOffsets_ZN9AnimationER8BCA_File	function
0x02048eb4	_ZN5Sound13Func_02048eb4Ev	function
0x02048ec4	_ZN5Sound13Func_02048ec4Ev	function
0x02048ee4	_ZN5Sound13Func_02048ee4Ev	function
0x02049e0c	_ZN8Particle7Manager9AddSystemEiR7Vector3	function
0x0204d4d0	_ZN8Particle14RadiusConverge4FuncERNS_10EffectDataEPcR7Vector3	function
0x0204d57c	_ZN8Particle10LimitPlane4FuncERNS_10EffectDataEPcR7Vector3	function
0x0204d680	_ZN8Particle4Turn4FuncERNS_10EffectDataEPcR7Vector3	function
0x0204d758	_ZN8Particle8Converge4FuncERNS_10EffectDataEPcR7Vector3	function
0x0204d7ec	_ZN8Particle6Jitter4FuncERNS_10EffectDataEPcR7Vector3	function
0x0204d8b0	_ZN8Particle12Acceleration4FuncERNS_10EffectDataEPcR7Vector3	function
0x0204dcfc	_ZN18NestedHeapIterator8PreviousEP13HeapAllocator	function
0x0204dd10	_ZN18NestedHeapIterator4NextEP13HeapAllocator	function
0x0204dd28	_ZN18NestedHeapIterator6RemoveEP13HeapAllocator	function
0x0204dd98	_ZN18NestedHeapIterator5AddAtEP13HeapAllocatorS1_	function
0x0204de0c	_ZN18NestedHeapIterator8AddFirstEP13HeapAllocator	function
